17 39 52 95 98 5 29 50 8 65 0 94 13 43 37 42 99 36 26 68 87 61 10 89 9 30 38 22 66 54 3 24 25 93 58 97 84 15 85 90 96 12 64 70 80 19 31 69 86 56 1 57 91 41 14 40 74 55 73 71 20 62 63 48 47 81 6 51 49 32 28 77 33 34 76 72 21 53 23 79 11 27 75 78 2 67 35 46 18 7 45 16 92 82 44 60 83 4 59 88 
39 52 95 98 5 17 82 44 60 83 4 59 88 94 13 43 37 42 99 93 91 36 97 84 15 85 90 96 12 26 68 87 62 63 48 47 81 6 51 35 46 18 7 45 16 92 58 61 10 89 9 30 27 75 78 2 67 49 32 28 77 33 34 76 64 70 80 19 31 69 29 50 8 65 0 72 21 53 23 79 11 38 22 66 54 3 24 25 86 56 1 41 14 40 74 55 73 71 20 57 
39 52 95 98 5 17 86 56 1 72 21 53 23 79 11 61 10 89 9 30 38 22 66 54 3 24 25 27 75 78 2 67 49 32 28 77 33 34 76 64 70 80 19 31 69 29 50 8 65 0 26 68 87 93 58 97 84 15 85 90 96 12 62 63 48 47 81 6 51 82 44 60 83 4 59 88 91 41 14 40 74 55 73 71 20 57 94 13 43 37 42 99 36 35 46 18 7 45 16 92 
39 52 91 36 97 84 15 85 90 96 94 12 29 50 8 65 0 64 70 80 19 31 69 49 32 28 77 33 34 76 41 14 40 74 55 73 71 20 57 27 75 78 2 67 26 68 87 61 10 89 9 30 62 63 48 47 81 6 51 38 22 66 54 3 24 25 72 21 53 23 79 11 95 98 5 35 46 18 7 45 16 92 58 86 56 1 13 43 37 42 99 93 82 44 60 83 4 59 88 17 
39 52 17 95 98 5 72 21 53 23 79 11 38 22 66 54 3 24 25 35 46 18 7 45 16 84 92 49 32 28 77 33 34 76 27 75 78 2 67 91 41 14 40 74 55 73 71 20 57 86 56 1 61 10 89 9 30 62 63 48 47 81 6 51 26 68 87 29 50 8 65 0 64 70 80 19 31 69 94 13 43 37 42 99 93 82 44 60 83 4 59 88 58 97 90 15 85 36 96 12 
39 52 95 98 5 17 29 50 8 65 0 64 70 80 19 31 69 86 56 1 61 10 89 9 30 62 63 48 47 81 6 51 72 21 53 38 22 66 54 3 24 25 82 44 60 83 4 59 88 26 68 87 35 46 18 7 45 16 84 92 91 41 14 40 74 55 73 71 20 57 94 13 43 37 42 99 36 93 58 97 15 85 90 96 12 27 75 78 2 67 23 79 11 49 32 28 77 33 34 76 
17 98 5 39 52 72 21 53 23 79 11 26 68 87 82 44 60 83 4 59 88 61 10 89 9 30 27 75 78 67 86 56 1 38 22 66 54 3 24 25 35 46 18 7 45 16 92 95 58 84 15 85 90 96 12 94 13 43 37 42 36 97 99 93 49 32 28 77 33 34 2 76 29 50 8 65 0 64 70 80 19 31 69 62 63 48 47 81 6 51 91 41 14 40 74 55 73 71 20 57 
39 52 17 95 98 5 61 10 89 9 30 26 68 87 49 32 28 77 33 34 76 62 63 48 47 81 6 51 64 70 80 19 31 69 29 50 8 65 0 94 13 43 37 42 36 97 99 93 27 75 78 2 67 86 56 1 38 22 66 54 3 24 25 72 21 53 23 79 11 35 46 18 7 45 16 92 91 41 14 40 74 55 73 71 20 57 82 44 60 83 4 59 88 58 84 15 85 90 96 12 
17 98 5 39 52 26 68 87 64 70 80 19 31 69 91 41 14 40 53 23 79 11 93 58 84 15 85 90 96 12 62 63 48 47 81 6 51 82 44 60 83 4 59 88 86 56 1 94 13 43 37 42 36 97 99 35 46 18 7 45 16 92 95 29 50 8 65 0 38 22 66 54 3 24 25 72 21 74 55 73 71 20 57 27 75 78 2 67 49 32 28 77 33 34 76 61 10 89 9 30 
17 98 5 86 56 1 26 68 87 39 52 72 21 53 23 79 11 27 75 78 2 67 91 41 14 40 74 55 73 71 20 57 38 22 66 54 3 24 25 58 84 60 83 4 59 88 64 70 80 19 31 69 49 32 28 77 33 34 76 94 13 43 37 42 36 97 99 93 35 46 18 7 45 16 92 95 61 10 89 9 30 29 50 8 65 0 62 63 48 47 81 6 51 82 44 15 85 90 96 12 
39 52 17 95 98 5 86 56 1 61 10 89 9 30 64 70 80 19 31 69 58 15 85 90 96 12 94 13 43 37 42 36 97 99 93 62 63 48 47 81 6 51 35 46 18 7 45 16 84 92 27 75 78 2 67 82 44 60 83 4 59 88 26 68 87 29 50 8 65 0 49 32 28 77 33 34 76 72 21 53 23 79 11 38 22 66 54 3 24 25 91 41 14 40 74 55 73 71 20 57 
39 52 38 22 66 54 3 24 25 26 68 87 17 95 98 5 61 10 89 9 30 49 32 28 77 33 34 76 29 50 8 65 0 64 70 80 19 31 69 62 63 48 47 81 6 51 91 41 14 40 74 55 73 71 20 57 35 46 18 7 45 16 84 92 86 56 1 27 75 78 2 67 72 21 53 23 79 11 93 58 60 83 4 59 88 82 44 15 85 90 96 12 94 13 43 37 42 36 97 99 
17 39 52 62 63 48 47 81 6 51 72 21 53 23 79 11 26 68 87 49 32 28 77 33 34 76 64 70 80 19 31 69 38 22 66 54 3 24 25 27 75 78 2 67 13 43 37 42 36 97 99 93 91 41 14 40 74 55 73 71 20 57 95 98 5 29 50 8 65 0 82 44 15 85 90 96 94 12 61 10 89 9 30 86 56 1 35 46 18 7 45 16 92 58 84 60 83 4 59 88 
39 52 61 10 89 9 30 26 68 87 27 75 78 2 67 38 22 66 54 3 24 25 29 50 8 65 0 58 60 83 4 59 88 64 70 80 19 31 69 72 21 53 23 79 11 49 32 28 77 33 34 76 95 98 5 17 82 44 15 85 90 96 94 12 62 63 48 47 81 6 51 13 43 37 42 36 97 99 93 35 46 18 7 45 16 84 92 86 56 1 91 41 14 40 74 55 73 71 20 57 
26 68 87 39 52 95 98 5 38 22 66 54 3 24 25 17 75 78 2 67 72 21 53 23 79 11 61 10 89 9 30 93 58 84 60 83 4 59 88 49 32 29 50 8 65 0 64 70 80 19 31 69 27 28 77 33 34 76 91 41 14 40 74 55 73 71 20 57 86 56 1 82 44 15 85 90 96 12 94 13 43 37 42 36 97 99 62 63 48 47 81 6 51 35 46 18 7 45 16 92 
17 86 56 1 95 98 5 39 52 38 22 66 54 3 24 25 72 21 53 23 79 11 26 68 87 27 28 77 33 34 76 75 78 2 67 61 10 89 9 30 64 70 80 19 31 69 49 32 29 50 8 65 0 62 63 48 47 81 6 51 35 46 18 7 45 16 92 13 43 37 42 36 97 99 93 58 84 60 83 4 59 88 82 44 15 85 90 96 94 12 91 41 14 40 74 55 73 71 20 57 
39 52 17 91 41 14 40 74 55 73 71 20 57 49 32 28 77 33 34 76 26 68 87 29 50 8 65 0 61 10 89 9 30 86 56 1 72 21 53 23 79 11 27 75 78 2 67 93 95 98 5 94 13 43 37 42 36 97 99 58 44 15 85 90 96 12 38 22 66 54 3 24 25 60 83 4 82 59 88 62 63 48 47 81 6 51 35 46 18 7 45 16 84 92 64 70 80 19 31 69 
39 52 17 95 98 5 38 22 66 54 3 24 25 29 50 8 65 0 64 70 80 19 31 69 49 32 28 77 33 34 76 62 63 48 47 81 6 51 27 75 78 2 67 26 68 87 61 10 89 9 30 35 46 18 7 45 16 92 86 56 1 13 43 37 42 36 97 99 93 72 21 53 23 79 11 91 41 14 40 74 55 73 71 20 57 58 84 60 83 4 82 59 88 44 15 85 90 96 94 12 
38 22 66 54 3 24 25 39 52 86 56 1 17 27 75 78 2 67 26 68 87 29 50 8 65 0 95 98 5 13 43 37 42 36 97 99 64 70 80 19 31 69 49 32 28 77 33 34 76 44 15 85 90 96 94 12 93 58 84 60 83 4 82 59 88 61 10 89 9 30 62 63 48 47 81 6 51 35 46 18 7 45 16 92 91 41 14 40 53 23 79 11 72 21 74 55 73 71 20 57 
17 39 52 86 56 1 26 68 87 62 63 48 47 81 6 51 61 10 89 9 30 64 70 80 19 31 69 35 46 18 7 45 82 59 88 38 22 66 54 3 24 25 58 84 60 83 16 92 95 98 5 91 41 14 40 74 55 73 71 20 57 44 4 15 85 90 96 12 94 13 43 37 42 36 97 99 93 72 21 53 23 79 11 75 78 2 67 27 28 77 33 34 76 49 32 29 50 8 65 0 
39 52 17 26 68 87 72 21 53 23 79 11 62 63 48 47 81 6 51 61 10 89 9 30 64 70 80 19 31 69 75 78 2 67 44 82 60 83 4 59 88 49 32 29 50 8 65 0 86 56 1 35 46 18 7 45 16 92 95 94 13 43 37 42 36 97 99 27 28 77 33 34 76 98 5 93 58 84 15 85 90 96 12 91 41 14 40 74 55 73 71 20 57 38 22 66 54 3 24 25 
39 52 17 38 22 66 54 3 24 25 26 68 87 62 63 48 47 81 6 51 61 10 89 9 30 91 41 14 40 74 55 73 71 20 57 49 32 28 77 33 34 76 86 56 1 95 98 5 35 46 18 7 45 16 84 92 13 43 37 42 36 97 99 29 50 8 65 0 64 70 80 19 31 69 27 75 78 2 67 72 21 53 23 79 11 44 15 85 90 96 94 12 93 58 60 83 4 82 59 88 
17 95 98 5 61 10 89 9 30 35 46 18 7 45 82 59 88 27 28 77 33 34 76 38 22 66 54 3 24 25 26 68 87 62 63 48 47 81 6 51 58 60 83 16 84 92 39 52 75 78 2 67 72 21 53 23 79 11 86 56 1 64 70 80 19 31 69 49 32 29 50 8 65 0 44 4 15 85 90 96 12 94 13 43 37 42 36 97 99 93 91 41 14 40 74 55 73 71 20 57 
17 95 98 5 39 52 86 56 1 26 68 87 75 78 2 67 27 28 77 33 34 76 49 32 29 50 8 65 0 35 46 18 7 45 16 92 64 70 80 19 31 69 91 41 14 40 74 55 73 71 20 57 72 21 53 23 79 11 13 43 37 42 36 97 99 93 58 84 60 83 4 82 59 88 44 15 85 90 96 94 12 38 22 66 54 3 24 25 62 63 48 47 81 6 51 61 10 89 9 30 
39 52 95 98 5 17 61 10 89 9 30 35 46 18 7 45 16 84 92 93 58 60 83 4 82 59 88 62 63 48 47 81 6 51 29 50 8 65 0 38 22 66 54 3 24 25 44 15 85 90 96 94 12 13 43 37 42 36 97 99 26 68 87 64 70 80 19 31 69 49 32 28 77 33 34 76 86 56 1 27 11 75 78 2 67 72 21 53 23 79 91 41 14 40 74 55 73 71 20 57 
39 52 17 86 56 1 38 22 66 54 3 24 25 95 98 5 64 70 80 19 31 69 72 21 53 23 79 11 94 13 43 37 42 36 97 99 93 62 63 48 47 81 6 51 44 84 15 85 90 96 12 61 10 89 9 30 91 41 14 40 74 55 73 71 20 57 75 78 2 67 49 32 29 50 8 65 0 27 28 77 33 34 76 60 83 4 82 59 88 26 68 87 35 46 18 7 45 16 92 58 
39 52 17 61 10 89 9 30 64 70 80 19 31 69 95 98 5 26 68 87 62 63 48 47 81 6 51 35 46 18 7 45 82 59 88 86 56 96 94 12 38 22 66 54 3 24 25 49 32 29 50 8 65 0 75 78 2 67 27 28 77 33 34 76 13 43 37 42 36 97 99 93 58 84 90 15 85 16 92 44 4 60 83 91 41 14 1 40 53 23 79 11 72 21 74 55 73 71 20 57 
39 52 60 83 4 82 59 88 27 28 77 33 34 76 93 58 84 15 85 90 96 12 44 46 17 86 56 1 91 41 14 40 74 55 73 71 20 57 72 21 53 23 79 11 38 22 66 54 3 24 25 98 5 61 87 7 45 16 92 95 62 10 18 48 47 81 6 51 35 63 89 9 30 94 13 43 37 42 36 97 99 64 70 80 19 31 69 26 68 75 78 2 67 49 32 29 50 8 65 0 
