1	29694	337315	
2	29697	334705	
3	29701	332650	
4	29709	328497	
5	29710	328415	
6	29715	327214	
7	29716	327132	
8	29766	321110	
9	29767	321028	
10	29787	319374	
11	29788	319292	
12	29799	318598	
13	29899	312565	
14	29937	310328	
15	29990	307535	
16	30011	306535	
17	30176	300355	
18	30236	298169	
19	30362	294604	
20	30487	291297	
21	30614	288263	
22	30777	284391	
23	31071	277889	
24	31091	277476	
25	31306	273517	
26	31573	268905	
27	31727	266263	
28	31910	263280	
29	32017	261552	
30	32217	258617	
31	32309	257277	
32	32494	254651	
33	32911	248888	
34	33015	247490	
35	33659	239196	
36	34040	234561	
37	34157	233132	
38	34476	229358	
39	34621	227710	
40	34846	225207	
41	34921	224411	
42	35173	221875	
43	35486	218716	
44	35585	217722	
45	35636	217256	
46	36105	212986	
47	36451	209836	
48	36567	208818	
49	36784	206927	
50	36880	206105	
51	37081	204451	
52	37313	202711	
53	37585	200672	
54	38831	191470	
55	38932	190775	
56	38952	190649	
57	39025	190165	
58	39217	188943	
59	39282	188540	
60	40483	181195	
61	41196	177141	
62	41525	175336	
63	41917	173282	
64	42373	170936	
65	42496	170313	
66	42546	170064	
67	43391	165978	
68	43493	165499	
69	44202	162207	
70	44815	159477	
71	44939	158921	
72	44989	158697	
73	45267	157539	
74	45826	155290	
75	46951	150855	
76	47863	147511	
77	48136	146529	
78	49148	142956	
79	49247	142611	
80	49534	141626	
81	51079	136497	
82	51882	134029	
83	52042	133567	
84	52432	132472	
85	52941	131062	
86	53590	129285	
87	53979	128225	
88	54692	126338	
89	54756	126172	
90	56476	121985	
91	56851	121144	
92	58564	117316	
93	60256	113822	
94	61797	110925	
95	63359	108078	
96	64030	106892	
97	65363	104720	
98	65376	104699	
99	65738	104124	
100	65751	104103	
101	66985	102224	
102	66998	102203	
103	67470	101515	
104	67685	101204	
105	68165	100531	
106	68897	99511	
107	71324	96279	
108	73211	93921	
109	73761	93242	
110	75775	90984	
111	76221	90491	
112	77749	88787	
113	78296	88190	
114	79201	87220	
115	79796	86586	
116	79799	86583	
117	80044	86327	
118	82255	84015	
119	82503	83756	
120	86003	80222	
121	86178	80045	
122	86519	79727	
123	86648	79610	
124	89163	77306	
125	89292	77189	
126	89766	76784	
127	91815	75080	
128	93367	73812	
129	96076	71733	
130	97566	70625	
131	98995	69605	
132	99849	68999	
133	103289	66557	
134	103554	66374	
135	104057	66034	
136	105586	65066	
137	105632	65039	
138	110072	62271	
139	110118	62244	
140	110196	62199	
141	110242	62172	
142	112775	60723	
143	112821	60696	
144	113104	60537	
145	113504	60325	
146	116810	58789	
147	117815	58328	
148	123850	55620	
149	124458	55349	
150	125919	54767	
151	126392	54586	
152	127992	53985	
153	131515	52690	
154	131850	52568	
155	132433	52359	
156	133526	51993	
157	133757	51913	
158	134933	51531	
159	136096	51162	
160	138518	50398	
161	140308	49838	
162	141487	49499	
163	141965	49363	
164	142651	49174	
165	149313	47390	
166	149537	47335	
167	150667	47059	
168	150891	47004	
169	152656	46583	
170	155315	45954	
171	156432	45693	
172	160268	44811	
173	161260	44586	
174	161490	44535	
175	164820	43811	
176	166822	43379	
177	168364	43060	
178	170736	42579	
179	173539	42047	
180	174270	41911	
181	176389	41521	
182	178824	41078	
183	182192	40473	
184	183237	40295	
185	186683	39716	
186	189955	39202	
187	190034	39190	
188	191454	38975	
189	191533	38963	
190	196135	38275	
191	196214	38263	
192	196299	38252	
193	197316	38110	
194	197401	38099	
195	208106	36703	
196	208191	36692	
197	210513	36396	
198	210598	36385	
199	212782	36131	
200	217001	35647	
201	217086	35636	
202	218501	35483	
203	218950	35437	
204	220365	35284	
205	221695	35152	
206	224295	34902	
207	226655	34679	
208	227415	34608	
209	228989	34477	
210	236331	33891	
211	241365	33515	
212	243680	33344	
213	247899	33038	
214	251540	32782	
215	252892	32698	
216	254709	32586	
217	259825	32280	
218	264657	31993	
219	265986	31916	
220	267025	31860	
221	268659	31783	
222	273224	31587	
223	274313	31544	
224	279444	31355	
225	282868	31241	
226	286340	31126	
227	288310	31064	
228	290129	31010	
229	292401	30944	
230	292652	30937	
231	296416	30844	
232	302118	30750	
233	304078	30723	
234	306780	30692	
235	308358	30677	
236	311016	30660	
237	312516	30654	
238	317436	30643	
239	321692	30637	
240	335072	30628	
