1	29694	308674	
2	29697	307499	
3	29708	304748	
4	29714	303702	
5	29722	302479	
6	29752	298729	
7	29783	295936	
8	29807	294050	
9	29885	289497	
10	29949	285945	
11	29988	283979	
12	30028	282313	
13	30195	275977	
14	30274	273161	
15	30409	268618	
16	30472	266494	
17	30520	265038	
18	30689	260717	
19	30772	258833	
20	30855	257021	
21	30911	255841	
22	31018	253652	
23	31333	247323	
24	31431	245475	
25	31567	243081	
26	31692	240925	
27	31764	239764	
28	31803	239199	
29	31967	237187	
30	32106	235493	
31	32457	231361	
32	32542	230371	
33	32766	227973	
34	33016	225331	
35	33119	224269	
36	33190	223557	
37	33798	217806	
38	34112	214881	
39	34239	213729	
40	34946	207392	
41	35398	203420	
42	35474	202766	
43	35899	199172	
44	36207	196658	
45	36280	196117	
46	36358	195563	
47	36448	194939	
48	37342	189044	
49	38352	182475	
50	38390	182237	
51	38856	179389	
52	38894	179151	
53	39096	177960	
54	39273	176935	
55	39339	176556	
56	39585	175158	
57	39810	173964	
58	40171	172191	
59	40512	170542	
60	41100	168032	
61	41464	166491	
62	41692	165542	
63	41973	164415	
64	42911	160695	
65	43456	158575	
66	44555	154332	
67	45048	152500	
68	45658	150339	
69	45792	149910	
70	46652	147229	
71	47310	145173	
72	48247	142362	
73	48661	141149	
74	49536	138744	
75	50683	135679	
76	51822	132663	
77	52693	130523	
78	53074	129642	
79	53490	128694	
80	55848	123358	
81	55901	123235	
82	56713	121423	
83	57531	119656	
84	59085	116380	
85	60225	114058	
86	60380	113762	
87	60896	112823	
88	62436	110037	
89	65119	105255	
90	65498	104594	
91	67505	101164	
92	67736	100803	
93	68570	99548	
94	68657	99416	
95	70866	96159	
96	71545	95175	
97	72300	94099	
98	75087	90439	
99	75685	89659	
100	76446	88708	
101	78620	86019	
102	79200	85328	
103	79256	85265	
104	80137	84225	
105	81235	82957	
106	81327	82863	
107	81502	82675	
108	81632	82540	
109	82115	82034	
110	82675	81458	
111	83660	80453	
112	84214	79907	
113	87670	76798	
114	88244	76306	
115	89600	75143	
116	90602	74307	
117	91469	73608	
118	92831	72531	
119	93260	72206	
120	93800	71804	
121	94271	71458	
122	96768	69699	
123	97654	69085	
124	97990	68854	
125	98059	68807	
126	98158	68738	
127	100712	67002	
128	101647	66369	
129	101954	66163	
130	102778	65622	
131	104594	64445	
132	108402	62068	
133	109939	61144	
134	110476	60833	
135	111112	60472	
136	111383	60318	
137	112019	59957	
138	112292	59809	
139	113548	59130	
140	115021	58364	
141	116567	57567	
142	117167	57277	
143	118317	56723	
144	118481	56650	
145	119890	56031	
146	120721	55670	
147	123479	54503	
148	124643	54025	
149	126206	53398	
150	128279	52576	
151	128670	52435	
152	129992	51957	
153	130925	51639	
154	133822	50667	
155	137298	49529	
156	140516	48548	
157	144360	47441	
158	148495	46394	
159	148847	46308	
160	152151	45498	
161	152778	45354	
162	153362	45221	
163	154397	44998	
164	158052	44272	
165	163096	43284	
166	163585	43191	
167	164034	43111	
168	167309	42530	
169	168319	42371	
170	182713	40161	
171	187477	39474	
172	193553	38683	
173	197398	38211	
174	203035	37523	
175	203921	37418	
176	207455	36996	
177	215908	36024	
178	222663	35250	
179	227162	34778	
180	228330	34668	
181	231681	34360	
182	234392	34111	
183	242833	33356	
184	247053	33027	
185	248579	32910	
186	248846	32892	
187	249731	32829	
188	250567	32771	
189	251215	32728	
190	251970	32678	
191	262445	32008	
192	266096	31775	
193	268258	31647	
194	275759	31304	
195	280025	31145	
196	281234	31103	
197	285640	30959	
198	288708	30863	
199	294904	30677	
200	298226	30583	
201	300067	30535	
202	305078	30414	
203	314913	30202	
204	316569	30168	
205	319470	30113	
206	319815	30106	
207	323901	30059	
208	326195	30034	
209	328236	30022	
210	329527	30018	
211	339670	30017	
