1	30628	333065	
2	30630	330798	
3	30641	327856	
4	30644	327377	
5	30655	326220	
6	30663	325291	
7	30752	318539	
8	30818	313973	
9	30851	311817	
10	30936	306874	
11	31000	303366	
12	31027	302134	
13	31226	293975	
14	31270	292261	
15	31362	288743	
16	31494	283945	
17	31561	281551	
18	31634	279293	
19	32140	267077	
20	32168	266520	
21	32307	264022	
22	32598	259196	
23	32861	254895	
24	32862	254892	
25	32993	252918	
26	33123	251015	
27	33318	248385	
28	33452	246597	
29	33575	244989	
30	33781	242387	
31	34526	232988	
32	34584	232280	
33	34645	231528	
34	34646	231525	
35	34657	231394	
36	35021	227224	
37	35022	227221	
38	35033	227090	
39	35365	223503	
40	35575	221323	
41	35576	221320	
42	36434	212871	
43	36611	211165	
44	37233	205392	
45	37234	205389	
46	37313	204665	
47	37314	204662	
48	37467	203444	
49	37900	200026	
50	37901	200023	
51	38391	196406	
52	39194	190538	
53	39195	190535	
54	39933	185375	
55	39934	185372	
56	39944	185306	
57	39945	185303	
58	40013	184832	
59	40204	183563	
60	40215	183494	
61	40510	181589	
62	41380	176027	
63	42075	171915	
64	42135	171559	
65	42343	170433	
66	42612	169048	
67	42703	168585	
68	42794	168126	
69	44705	158777	
70	45199	156510	
71	46028	152835	
72	46150	152301	
73	46336	151496	
74	46378	151319	
75	46897	149150	
76	46939	148973	
77	47457	146852	
78	47841	145369	
79	48216	143931	
80	48422	143154	
81	48735	142008	
82	49613	138972	
83	52021	131017	
84	52709	128914	
85	53015	128023	
86	53210	127489	
87	53777	126030	
88	54009	125472	
89	54544	124237	
90	54647	124011	
91	54871	123518	
92	55090	123055	
93	58917	114952	
94	59064	114653	
95	59485	113806	
96	60768	111521	
97	61522	110197	
98	61777	109760	
99	63298	107199	
100	64902	104520	
101	66054	102758	
102	68351	99300	
103	68914	98470	
104	69358	97858	
105	71916	94400	
106	72597	93480	
107	72991	92979	
108	74851	90737	
109	76555	88789	
110	77886	87308	
111	78808	86291	
112	79316	85750	
113	79590	85462	
114	79754	85292	
115	80744	84274	
116	81179	83832	
117	81829	83178	
118	83330	81668	
119	83861	81147	
120	85849	79288	
121	86959	78273	
122	88674	76722	
123	92081	73805	
124	92228	73684	
125	94827	71577	
126	95200	71290	
127	97253	69741	
128	97511	69547	
129	98289	68991	
130	101029	67066	
131	102018	66385	
132	104066	64995	
133	104767	64546	
134	108102	62516	
135	113755	59471	
136	114319	59179	
137	115515	58564	
138	119529	56659	
139	119905	56484	
140	122737	55281	
141	123382	55010	
142	124550	54528	
143	129296	52738	
144	130788	52198	
145	132114	51720	
146	135862	50439	
147	136683	50173	
148	137698	49850	
149	143116	48128	
150	148331	46607	
151	148972	46422	
152	150473	46000	
153	153155	45274	
154	154642	44879	
155	156044	44510	
156	158833	43793	
157	159699	43572	
158	161013	43243	
159	161780	43053	
160	163766	42627	
161	166656	42013	
162	167326	41880	
163	172028	41000	
164	176717	40164	
165	177736	39988	
166	180836	39476	
167	181609	39357	
168	191937	37879	
169	193100	37717	
170	196937	37212	
171	197646	37123	
172	199920	36838	
173	202738	36489	
174	206626	36024	
175	212225	35387	
176	213143	35283	
177	215308	35061	
178	218066	34807	
179	221586	34503	
180	226818	34085	
181	232951	33616	
182	234858	33476	
183	238302	33243	
184	244291	32849	
185	244756	32820	
186	248660	32592	
187	250331	32498	
188	262444	31849	
189	264889	31721	
190	265303	31706	
191	273832	31383	
192	274246	31368	
193	275673	31319	
194	276849	31283	
195	284178	31089	
196	287423	31007	
197	291071	30922	
198	295869	30831	
199	297277	30816	
200	305555	30741	
201	310814	30695	
202	312486	30682	
203	314164	30673	
204	319440	30657	
205	325274	30656	
