1	29694	300087	
2	29695	295648	
3	29698	294556	
4	29717	288798	
5	29733	286257	
6	29777	283304	
7	29780	283207	
8	29887	277843	
9	29901	277220	
10	29904	277123	
11	29935	275889	
12	29976	274317	
13	30104	269856	
14	30107	269759	
15	30146	268676	
16	30195	267369	
17	30566	258145	
18	30767	253244	
19	30770	253147	
20	30822	252019	
21	30834	251784	
22	31226	243819	
23	31233	243683	
24	31245	243448	
25	31380	241059	
26	31412	240632	
27	31551	238828	
28	32509	226627	
29	32980	220761	
30	33290	217055	
31	33457	215085	
32	33799	211317	
33	33985	209464	
34	34242	206936	
35	34582	203626	
36	34738	202139	
37	34834	201291	
38	35198	198107	
39	35407	196330	
40	35646	194293	
41	35702	193825	
42	35741	193527	
43	36802	185872	
44	37122	183725	
45	37292	182660	
46	37652	180508	
47	38134	177764	
48	38389	176374	
49	39747	169137	
50	40058	167511	
51	40343	166222	
52	40933	163542	
53	42375	157370	
54	42845	155522	
55	45152	146831	
56	45391	145926	
57	45760	144562	
58	45876	144151	
59	46624	141522	
60	46923	140483	
61	47646	138077	
62	47812	137526	
63	47868	137348	
64	48879	134386	
65	48973	134115	
66	49941	131319	
67	50035	131048	
68	51352	127333	
69	52612	123879	
70	53388	121839	
71	53537	121449	
72	54801	118441	
73	55680	116488	
74	57355	112808	
75	58817	109715	
76	60910	105721	
77	62478	102767	
78	63743	100432	
79	65221	97975	
80	66885	95246	
81	67426	94410	
82	67733	93949	
83	71458	88768	
84	71512	88698	
85	72756	87058	
86	72810	86988	
87	73586	86027	
88	73785	85789	
89	74202	85295	
90	74507	84947	
91	75575	83735	
92	75880	83387	
93	76228	83003	
94	78450	80519	
95	79455	79414	
96	80673	78167	
97	82582	76381	
98	84444	74694	
99	86190	73144	
100	88127	71559	
101	90214	69883	
102	91756	68657	
103	93375	67491	
104	95300	66110	
105	96001	65609	
106	96649	65178	
107	97747	64465	
108	98093	64244	
109	98725	63836	
110	99071	63615	
111	101171	62286	
112	103764	60653	
113	103833	60613	
114	105268	59734	
115	106308	59148	
116	106924	58821	
117	107105	58727	
118	111163	56718	
119	116128	54273	
120	116527	54088	
121	116869	53929	
122	120851	52180	
123	121737	51800	
124	121909	51728	
125	122842	51353	
126	123038	51275	
127	123941	50921	
128	124137	50843	
129	125696	50248	
130	127225	49682	
131	129174	48982	
132	132131	47985	
133	132311	47925	
134	132684	47804	
135	133374	47599	
136	133893	47448	
137	136533	46730	
138	145768	44330	
139	150211	43190	
140	152551	42614	
141	154184	42218	
142	155428	41934	
143	157274	41527	
144	159846	40992	
145	160791	40807	
146	161468	40683	
147	167521	39724	
148	168307	39600	
149	168632	39553	
150	170350	39301	
151	170663	39257	
152	170988	39210	
153	171749	39103	
154	173477	38879	
155	174954	38697	
156	183029	37724	
157	183859	37628	
158	185328	37461	
159	185637	37427	
160	192901	36636	
161	203658	35551	
162	207088	35228	
163	207208	35216	
164	218091	34247	
165	222339	33887	
166	223735	33782	
167	227383	33514	
168	228829	33410	
169	229114	33390	
170	232249	33167	
171	232534	33147	
172	239224	32703	
173	239509	32683	
174	246867	32212	
175	251781	31921	
176	255564	31712	
177	256026	31687	
178	257818	31592	
179	261549	31426	
180	261861	31413	
181	273714	30951	
182	275053	30900	
183	276414	30850	
184	277879	30803	
185	280966	30720	
186	294283	30415	
187	298081	30339	
188	301806	30281	
189	307784	30196	
190	312995	30185	
