1	30557	330584	
2	30559	330193	
3	30575	325744	
4	30585	323847	
5	30628	317541	
6	30639	316589	
7	30710	311640	
8	30762	308667	
9	30812	305967	
10	30927	300231	
11	31011	296428	
12	31040	295222	
13	31043	295091	
14	31099	293252	
15	31211	290032	
16	31528	282741	
17	31562	281962	
18	31926	274116	
19	32423	264290	
20	32682	259838	
21	32834	257460	
22	32968	255474	
23	33201	252095	
24	33241	251527	
25	33257	251320	
26	33456	248634	
27	33699	245357	
28	34189	238907	
29	34684	232444	
30	34731	231835	
31	34902	229737	
32	35207	226324	
33	35327	225016	
34	35529	222881	
35	35843	219866	
36	36582	212888	
37	36632	212448	
38	37602	204400	
39	38063	200753	
40	38817	195067	
41	39313	191534	
42	39931	187286	
43	40050	186495	
44	40223	185353	
45	40401	184203	
46	40606	182904	
47	41398	177917	
48	41482	177406	
49	41769	175653	
50	41809	175409	
51	42275	172602	
52	42403	171857	
53	42456	171537	
54	42610	170652	
55	43353	166578	
56	43699	164782	
57	43761	164472	
58	44685	160025	
59	45016	158448	
60	46588	151425	
61	46664	151096	
62	47042	149483	
63	47357	148163	
64	47696	146806	
65	47929	145900	
66	48100	145268	
67	48256	144705	
68	48847	142648	
69	50206	138115	
70	50660	136608	
71	50821	136075	
72	51112	135143	
73	51555	133771	
74	52359	131312	
75	52615	130567	
76	53404	128369	
77	54013	126700	
78	55006	124013	
79	56447	120137	
80	56768	119281	
81	56990	118715	
82	57296	117960	
83	57571	117328	
84	59231	113557	
85	59994	111930	
86	60420	111031	
87	62355	106992	
88	62842	105995	
89	63044	105595	
90	63305	105083	
91	63594	104522	
92	63977	103802	
93	64609	102727	
94	66017	100443	
95	67722	97698	
96	68392	96650	
97	68509	96466	
98	69248	95370	
99	70379	93698	
100	73241	89915	
101	74422	88417	
102	77084	85164	
103	77895	84179	
104	78155	83887	
105	78622	83365	
106	79835	82031	
107	81480	80253	
108	82198	79495	
109	82306	79384	
110	82391	79298	
111	83305	78392	
112	84080	77662	
113	84755	77044	
114	85122	76714	
115	87261	74782	
116	87413	74647	
117	88423	73791	
118	89128	73195	
119	91846	71043	
120	91894	71007	
121	92119	70832	
122	92167	70796	
123	94742	68940	
124	94790	68904	
125	95447	68435	
126	96368	67811	
127	99056	66121	
128	100325	65421	
129	101504	64779	
130	103882	63492	
131	107086	61805	
132	108052	61310	
133	110408	60136	
134	110540	60076	
135	115859	57644	
136	118247	56563	
137	120255	55710	
138	120796	55483	
139	120965	55418	
140	127692	52828	
141	127861	52763	
142	129909	51987	
143	130078	51922	
144	132742	51004	
145	133031	50906	
146	135819	49971	
147	136947	49632	
148	140917	48500	
149	143403	47790	
150	144936	47365	
151	146898	46833	
152	149095	46247	
153	150028	46001	
154	151695	45566	
155	153386	45128	
156	157630	44119	
157	157818	44079	
158	161150	43335	
159	162641	43004	
160	163102	42908	
161	166354	42271	
162	170276	41515	
163	171768	41254	
164	173744	40921	
165	175819	40574	
166	177053	40375	
167	182788	39484	
168	186400	38943	
169	186748	38894	
170	191861	38164	
171	192209	38115	
172	201731	36918	
173	203393	36728	
174	206607	36360	
175	215908	35309	
176	217911	35088	
177	220686	34790	
178	221528	34702	
179	222986	34554	
180	224649	34387	
181	229116	33946	
182	232160	33658	
183	236268	33298	
184	238381	33114	
185	241209	32873	
186	241279	32868	
187	248157	32361	
188	250129	32217	
189	254119	31935	
190	254189	31930	
191	256202	31792	
192	259209	31590	
193	259279	31585	
194	261575	31450	
195	261645	31445	
196	263300	31353	
197	268374	31106	
198	271032	30989	
199	275092	30850	
200	277711	30770	
201	278907	30735	
202	279206	30726	
203	287026	30524	
204	290392	30442	
205	291137	30425	
206	291219	30424	
207	297069	30302	
208	297151	30301	
209	299697	30275	
210	305073	30229	
211	307052	30214	
212	314325	30189	
213	316405	30185	
