650.9 645.4
651.3 631.2
652.3 627.3
655.0 620.2
656.8 381.1
658.9 379.2
660.3 363.5
663.8 353.7
664.5 353.0
664.6 334.1
665.6 319.1
666.6 207.3
666.9 207.0
667.3 196.5
668.7 193.8
669.4 183.0
670.9 179.9
671.6 179.2
672.3 177.2
672.6 175.5
673.0 166.4
674.6 166.3
675.0 164.1
675.5 161.4
676.7 159.7
676.9 152.6
678.7 150.5
678.9 150.3
679.5 147.3
681.9 144.5
682.3 141.7
683.2 140.0
683.9 139.3
685.0 131.5
685.3 126.5
685.9 125.1
686.6 124.4
687.3 122.4
687.4 119.8
687.7 119.5
688.0 111.6
688.1 109.0
688.3 105.0
688.6 104.7
689.0 94.2
690.4 91.5
691.1 80.7
692.1 78.5
692.9 73.1
695.6 60.0
697.3 58.6
699.3 58.5
699.5 56.1
700.8 54.8
701.4 40.0
704.1 26.9
705.8 25.5
709.4 24.6
710.2 14.3
713.0 12.9
714.0 11.9
714.6 9.8
715.3 9.1
716.0 8.4
717.4 7.0
718.1 6.3
718.4 6.0
726.1 0.0
