41 42 14 40 1 12 39 36 13 43 37 15 16 4 44 45 7 17 26 5 35 10 18 48 46 47 6 20 38 22 21 3 24 25 49 32 19 29 31 9 30 0 27 11 23 28 8 34 33 2 
39 41 42 14 40 1 12 36 43 37 13 15 16 4 35 10 18 48 46 47 6 26 5 49 32 19 29 31 9 30 0 27 11 23 28 8 34 33 2 20 38 22 21 3 24 25 44 45 7 17 
39 26 5 41 42 14 40 1 12 36 43 37 13 15 16 4 20 38 22 21 3 24 25 49 32 29 19 31 9 30 0 35 10 18 48 46 47 6 44 45 7 17 27 11 23 28 8 34 33 2 
5 36 13 43 37 15 16 4 44 45 7 17 41 42 14 40 1 12 27 11 23 28 8 34 33 2 20 38 22 21 3 24 25 49 32 19 29 31 9 30 0 26 39 35 10 18 48 46 47 6 
5 41 42 14 40 1 12 44 45 7 17 26 39 36 43 37 13 15 16 4 20 38 22 21 3 24 25 49 32 19 29 31 9 30 0 27 11 23 28 8 34 33 2 35 10 18 48 46 47 6 
5 44 45 7 17 39 20 38 22 21 3 24 25 26 35 10 18 48 46 47 6 49 32 19 29 31 9 30 0 36 43 37 13 15 16 4 41 42 14 40 1 12 27 11 23 28 8 34 33 2 
5 44 45 7 17 39 26 20 38 22 21 3 24 25 41 42 14 40 1 12 49 32 29 19 31 9 30 0 36 43 37 13 15 16 4 27 11 23 28 8 34 33 2 35 10 18 48 46 47 6 
5 39 20 38 22 21 3 24 25 36 13 43 37 15 16 4 26 11 23 28 2 8 33 34 0 27 49 32 29 19 31 9 30 44 45 7 17 41 42 14 40 1 12 35 10 18 48 46 47 6 
5 39 36 43 37 13 15 16 4 41 42 14 40 1 12 26 35 10 18 48 46 47 6 44 45 7 17 20 38 22 21 3 24 25 27 49 32 29 31 9 30 11 23 28 2 8 33 34 19 0 
5 26 35 10 18 48 46 47 6 36 43 37 13 15 16 4 44 45 7 17 41 42 14 40 1 12 39 20 38 22 21 3 24 25 27 49 32 29 19 31 9 30 11 23 28 2 8 33 34 0 
