1180.9 2814.6
1183.2 2384.7
1188.4 2051.0
1192.9 1756.0
1194.4 1726.1
1195.1 1649.6
1209.0 1542.3
1213.3 1507.0
1215.4 1472.6
1216.8 1471.2
1217.3 1351.5
1220.6 1311.6
1226.8 1299.8
1229.1 1297.5
1231.0 1078.0
1232.5 1076.5
1232.7 1058.6
1257.1 856.2
1264.3 854.6
1269.1 852.6
1271.4 841.7
1272.6 814.0
1272.9 785.8
1282.3 776.4
1287.5 775.2
1291.0 739.3
1291.7 719.3
1292.5 718.5
1292.7 646.0
1300.2 624.4
1302.3 601.2
1303.5 589.3
1306.0 587.5
1307.6 570.4
1318.0 542.7
1326.4 480.0
1332.1 455.5
1343.7 435.6
1349.4 381.2
1349.5 376.6
1354.8 365.9
1359.2 347.0
1363.3 324.4
1370.2 324.3
1371.9 304.9
1378.3 285.7
1382.5 269.1
1390.8 212.9
1396.4 207.3
1412.7 175.9
1417.2 174.2
1420.5 165.1
1428.5 143.9
1428.7 143.3
1432.8 142.8
1433.8 137.4
1434.0 132.6
1437.2 132.4
1437.7 129.5
1439.5 101.6
1443.1 90.4
1449.4 84.8
1454.5 57.6
1456.8 52.0
1466.9 51.7
1468.8 48.7
1472.7 35.6
1474.6 23.3
1479.7 18.2
1480.9 17.7
1485.0 17.4
1499.2 10.0
1500.8 0.8
1506.1 0.0
