444.2 894.7
444.3 876.4
445.4 864.7
446.6 853.0
448.1 840.2
449.8 822.6
449.9 812.4
451.1 800.7
452.5 798.1
452.6 787.9
454.2 786.3
459.8 759.8
465.5 756.1
466.0 745.9
466.9 726.4
476.7 724.3
479.0 459.3
479.1 441.0
480.3 429.3
481.8 416.5
484.3 394.5
490.5 381.5
494.5 363.3
497.4 362.3
498.4 361.3
504.3 351.2
508.3 344.2
510.6 295.2
514.9 132.0
516.4 119.2
520.0 117.6
520.2 110.8
521.2 105.9
521.7 98.0
522.7 93.1
523.6 91.1
523.8 90.9
526.1 89.1
526.4 76.2
526.7 75.9
527.2 75.4
527.5 75.1
527.7 74.9
528.9 69.9
529.1 69.7
529.4 69.4
529.9 65.0
530.1 64.8
530.4 64.5
531.4 56.6
533.6 55.6
533.8 48.1
534.8 41.2
537.2 32.7
539.2 30.7
545.8 30.5
546.3 30.0
546.5 29.9
546.6 28.8
547.7 28.6
547.9 28.5
548.0 28.3
548.1 28.2
548.4 28.0
548.6 27.7
548.8 27.5
548.9 27.4
549.3 27.0
549.5 26.8
549.6 26.7
549.7 25.7
550.7 25.6
550.8 25.5
551.1 25.2
551.4 24.9
551.5 24.8
551.6 24.7
551.7 24.6
551.8 24.5
551.9 24.4
552.4 23.9
552.6 23.8
552.7 23.6
553.2 23.1
553.7 22.6
553.9 22.5
554.4 21.9
554.7 21.6
554.9 21.4
555.3 21.1
555.6 20.7
555.7 20.6
556.2 20.1
556.8 19.5
557.2 19.1
557.4 19.0
557.8 18.6
558.0 18.3
558.2 18.2
558.3 18.0
559.0 17.3
559.1 17.2
559.3 17.0
559.4 16.9
560.0 16.4
560.3 16.1
560.4 15.9
560.8 15.5
561.1 15.2
561.5 14.9
561.6 14.7
562.1 14.2
562.3 14.1
562.8 12.6
563.9 12.4
564.0 12.3
564.1 12.2
564.2 12.1
565.0 11.3
565.6 10.8
565.8 10.6
565.9 10.5
566.2 3.7
567.1 2.8
568.4 1.5
568.9 1.0
575.4 0.9
575.5 0.8
575.7 0.6
575.8 0.5
575.9 0.4
576.0 0.3
576.1 0.2
576.2 0.1
576.3 0.0
