17 44 45 35 48 46 47 7 16 4 12 26 0 49 2 32 29 30 6 18 10 9 31 19 8 34 33 28 23 24 3 25 27 11 38 22 14 42 41 13 37 43 15 36 5 1 40 21 20 39 
26 0 49 32 2 11 38 22 40 21 20 39 17 44 45 35 18 10 48 46 47 7 16 4 12 1 14 42 41 13 37 43 15 36 5 6 30 29 9 31 19 8 34 33 28 23 24 3 25 27 
17 44 45 35 18 10 48 46 47 6 7 16 4 12 26 0 49 32 2 11 38 22 40 21 20 39 1 14 42 41 13 37 43 15 36 5 30 29 9 31 19 8 34 33 28 23 24 3 25 27 
17 44 45 35 46 18 10 48 47 6 7 16 4 12 26 0 49 32 2 11 38 22 40 21 20 39 1 14 42 41 13 37 43 15 36 5 30 29 9 31 19 8 34 33 28 23 24 3 25 27 
27 49 32 2 11 38 22 1 41 13 43 37 42 14 40 21 20 39 0 29 9 31 19 8 34 33 28 23 24 3 25 26 30 10 18 6 44 45 35 48 46 47 7 17 5 4 16 15 36 12 
27 49 32 2 11 38 22 1 41 13 43 37 42 14 40 21 20 39 0 29 9 31 19 8 34 33 28 23 24 3 25 26 30 6 44 45 35 18 10 48 46 47 7 17 5 4 16 15 36 12 
17 44 45 35 18 10 48 46 47 6 7 5 4 16 15 36 12 27 0 29 30 9 31 19 8 34 33 28 23 24 3 25 26 49 32 2 11 38 22 1 41 13 43 37 42 14 40 21 20 39 
44 45 35 18 10 48 46 47 6 7 17 5 4 16 15 36 12 27 0 29 30 9 31 19 8 34 33 28 23 24 3 25 26 49 32 2 11 38 22 1 41 13 43 37 42 14 40 21 20 39 
25 38 22 1 41 13 43 37 42 14 40 21 39 27 11 2 32 49 0 29 10 48 18 9 31 19 8 34 33 28 23 24 3 20 12 36 15 16 4 26 30 6 47 46 35 45 44 7 17 5 
25 38 22 1 41 13 43 37 42 14 40 21 39 26 6 47 46 35 45 44 7 17 5 27 11 2 32 49 0 29 30 10 48 18 9 31 19 8 34 33 28 23 24 3 20 12 36 15 16 4 
25 38 22 1 41 13 43 37 42 14 40 21 39 26 6 47 46 35 45 44 7 17 5 27 11 2 32 49 0 29 10 48 18 30 9 31 19 8 34 33 28 23 24 3 20 12 36 15 16 4 
26 30 6 47 46 35 45 44 7 17 5 27 49 32 2 11 38 22 1 41 13 43 37 42 14 40 21 20 39 0 29 10 48 18 9 31 19 8 34 33 28 23 24 3 25 12 36 15 16 4 
27 0 49 32 2 11 38 22 1 41 13 43 37 42 14 40 21 20 39 5 4 16 15 36 12 26 17 44 45 35 18 10 31 29 30 6 7 47 46 48 9 19 8 34 33 28 23 24 3 25 
26 17 44 45 35 18 10 31 29 30 6 7 47 46 48 9 19 8 34 33 28 23 24 3 25 5 36 15 16 4 12 27 0 49 32 2 11 38 22 1 41 13 43 37 42 14 40 21 20 39 
26 17 44 45 35 18 10 31 29 30 6 7 47 46 48 9 19 8 34 33 28 23 24 3 25 12 36 15 16 4 27 0 49 32 2 11 38 22 1 41 13 43 37 42 14 40 21 20 39 5 
26 17 44 45 35 18 10 29 30 6 7 47 46 48 9 31 19 8 34 33 2 28 23 24 3 25 12 36 15 16 4 27 0 49 32 11 38 22 1 41 13 43 37 42 14 40 21 20 39 5 
26 17 44 45 35 10 31 29 30 6 7 47 46 48 18 9 19 8 33 34 28 23 24 3 20 1 12 36 15 16 4 27 0 49 32 2 11 25 38 22 14 41 13 43 37 42 40 21 39 5 
26 17 44 45 35 18 10 31 29 30 6 7 47 46 48 9 0 8 19 34 33 28 23 24 3 25 12 36 15 16 4 27 49 32 2 11 38 22 1 41 13 43 37 42 14 40 21 20 39 5 
26 17 44 45 35 18 10 31 29 8 0 30 6 7 47 46 48 9 19 34 33 28 23 24 3 25 12 36 15 16 4 27 49 32 2 11 38 22 1 41 13 43 37 42 14 40 21 20 39 5 
26 17 44 45 35 10 29 8 0 30 6 7 47 46 48 18 9 31 19 34 33 28 23 24 3 25 12 36 15 16 4 27 49 32 2 11 38 22 1 41 13 43 37 42 14 40 21 20 39 5 
26 17 44 45 35 46 18 10 29 8 0 30 6 7 47 48 9 31 19 34 33 28 23 24 3 25 12 36 15 16 4 27 49 32 2 11 38 22 1 41 13 43 37 42 14 40 21 20 39 5 
