944.4 1558.8
946.4 1389.4
946.5 1309.9
952.7 1105.6
959.5 873.0
972.4 859.2
973.9 777.0
993.0 750.8
994.0 738.9
1000.8 714.1
1004.8 656.6
1010.1 604.6
1016.9 437.0
1021.2 419.5
1021.7 415.7
1029.0 404.3
1029.4 396.7
1041.8 373.9
1042.6 358.1
1045.0 317.2
1050.6 294.5
1060.1 252.8
1062.7 233.9
1070.2 217.1
1071.6 201.7
1075.2 186.8
1083.9 182.8
1084.8 174.7
1089.6 162.0
1098.0 145.0
1100.7 132.2
1101.7 130.5
1105.5 118.1
1109.4 113.1
1116.8 112.7
1117.0 111.5
1130.2 95.2
1131.4 83.3
1134.3 79.5
1134.9 77.0
1139.6 44.9
1140.3 44.2
1150.4 23.8
1150.6 15.4
1152.7 10.7
1153.9 3.7
1158.5 0.0
