793.7 1821.0
794.0 1807.8
799.6 1503.9
799.7 1469.8
802.4 1467.1
806.6 1462.9
807.9 1461.6
810.2 1275.8
814.8 1213.9
814.9 1179.8
818.7 1174.0
818.8 1139.9
819.6 1079.3
823.4 1063.3
827.3 1023.4
831.7 1016.6
832.3 997.7
834.1 995.3
835.9 948.3
837.0 897.9
838.7 865.7
840.5 863.3
842.7 855.6
843.4 855.4
843.8 832.8
846.9 829.7
847.5 825.4
847.7 792.9
851.3 788.9
852.0 780.9
854.3 717.8
857.7 699.3
857.8 663.2
859.3 636.0
861.1 633.6
863.6 625.2
866.7 624.6
867.4 621.4
868.8 592.0
869.2 579.1
870.2 550.1
874.2 495.8
876.0 493.4
878.2 491.8
878.9 485.5
879.3 449.4
885.1 411.4
885.3 411.2
887.5 411.0
889.3 408.8
891.0 405.5
892.5 400.0
894.9 399.6
898.3 387.6
899.2 386.9
899.4 380.8
899.7 373.0
901.1 312.6
905.2 310.9
908.5 301.2
912.6 299.5
913.5 262.2
920.9 250.8
926.5 179.9
929.6 153.8
933.6 149.8
934.7 141.8
937.9 141.7
941.0 138.4
941.9 137.7
942.1 130.4
942.3 126.8
945.0 123.0
945.4 100.7
949.4 96.7
950.5 88.7
953.7 88.6
954.5 84.7
957.7 84.6
957.9 77.3
958.8 76.6
959.9 76.0
960.8 69.9
962.0 57.2
967.1 45.2
973.2 41.3
975.2 40.1
978.3 37.4
980.3 28.1
986.4 24.2
993.3 21.7
994.3 16.3
997.3 13.7
1005.1 12.8
1007.2 10.3
1011.2 8.9
1012.3 6.4
1015.3 6.399999999999977
1016.3 5.0
1021.0 4.4
1021.8 4.1
1022.0 2.8
1027.1 0.5
1030.0 0.0
