1 14 39 5 44 7 17 49 32 28 23 11 20 38 22 40 21 3 24 25 26 27 0 29 8 34 33 2 6 18 10 9 19 31 30 47 46 35 48 45 16 4 41 13 43 15 37 42 36 12 
1 14 39 5 41 13 43 15 37 42 36 12 44 7 17 26 27 0 29 8 34 33 47 46 35 48 45 16 4 6 18 10 9 19 31 30 49 32 2 28 23 11 20 38 22 40 21 3 24 25 
20 38 22 40 21 3 24 25 44 7 17 41 13 43 15 37 42 36 12 47 46 35 48 45 16 4 1 14 39 5 49 32 28 23 11 6 10 18 9 19 31 30 26 27 0 29 8 34 33 2 
44 7 17 32 2 28 33 8 34 23 11 20 38 22 40 21 3 24 25 26 27 49 29 19 31 0 1 14 39 5 41 13 43 15 37 42 36 12 6 18 10 9 30 47 46 35 48 45 16 4 
41 13 43 15 37 42 36 12 1 14 39 5 44 7 17 6 18 10 9 30 47 46 35 48 45 16 4 20 38 22 40 21 3 24 25 49 32 2 28 33 34 23 11 26 27 0 29 8 19 31 
41 14 1 39 20 38 22 40 21 3 24 25 36 13 43 15 37 42 12 32 2 28 33 8 34 23 11 44 17 5 26 27 49 29 19 31 0 10 18 47 7 45 16 4 6 46 35 48 9 30 
26 17 5 41 14 1 39 20 38 22 40 21 3 24 25 32 2 28 33 8 34 23 11 44 35 47 7 45 16 4 27 49 29 19 31 0 36 13 43 15 37 42 12 6 46 18 10 48 9 30 
6 46 18 10 48 9 30 20 38 22 40 21 3 24 25 41 14 1 39 36 13 43 15 37 42 12 49 32 2 28 33 34 23 11 27 0 29 8 19 31 26 17 5 44 35 47 7 45 16 4 
41 14 1 39 20 38 22 40 21 3 24 25 44 35 7 45 16 4 47 46 18 10 48 6 32 2 28 33 8 34 23 11 36 13 43 15 37 42 12 26 17 5 27 49 0 29 9 19 31 30 
36 13 43 15 37 42 12 6 46 18 10 48 9 30 26 17 5 44 35 47 7 45 16 4 27 0 29 8 19 31 41 14 1 39 20 38 22 40 21 3 24 25 49 32 28 2 33 34 23 11 
