3 2 6 0 1 4 48 39 43 45 44 49 46 42 41 40 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
3 2 6 0 1 4 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 48 39 43 45 49 44 46 42 41 40 47 
48 39 43 45 44 49 47 46 42 41 40 3 2 6 0 1 4 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 48 39 43 45 44 47 49 46 42 41 40 3 2 6 0 1 4 
19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 48 39 43 45 47 44 49 46 42 41 40 3 2 6 0 1 4 
3 2 6 0 1 4 48 39 43 45 44 49 30 46 42 41 40 47 19 21 23 26 29 28 5 31 32 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
47 48 39 43 45 44 30 49 46 42 41 40 3 2 6 0 1 4 19 21 23 26 29 28 5 31 32 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
48 47 39 43 45 44 49 46 42 41 40 3 2 6 0 1 4 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 48 39 43 45 44 49 3 2 6 0 1 4 46 42 41 40 47 
39 43 45 44 49 46 42 41 40 47 48 3 2 6 0 1 4 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
19 21 23 26 29 28 5 31 32 34 30 37 36 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 48 3 2 6 0 1 4 39 43 45 44 49 46 42 41 40 47 
19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 48 3 2 6 0 1 4 39 43 45 44 49 47 46 42 41 40 
