4 1 0 6 2 3 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 16 18 15 13 11 14 12 24 8 10 9 7 20 48 39 43 45 44 49 46 41 40 42 47 
19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 16 18 15 13 11 14 12 24 8 10 9 7 20 48 39 43 45 44 49 46 42 41 40 47 4 1 0 6 2 3 
4 1 0 6 2 3 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 16 17 18 15 13 11 14 12 24 8 10 9 7 20 48 39 43 45 49 44 46 42 41 40 47 
48 43 39 45 44 49 46 42 41 40 47 4 1 0 6 2 3 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 16 17 18 15 13 11 14 12 24 8 10 9 7 20 
4 1 0 6 2 3 48 39 45 43 44 49 46 42 41 40 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 16 17 18 15 13 11 14 12 24 8 10 9 7 20 
4 1 0 6 2 3 48 45 39 43 44 49 46 42 41 40 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 16 18 15 13 11 14 12 24 8 10 9 7 20 
4 1 0 6 2 3 48 45 43 39 44 49 46 42 41 40 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 16 17 18 15 13 11 14 12 24 8 10 9 7 20 
4 1 0 6 2 3 48 45 43 39 49 44 46 42 41 40 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 16 18 15 13 11 14 12 24 8 10 9 7 20 
4 1 0 6 2 3 48 43 45 39 44 49 46 42 41 40 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 16 17 18 15 13 11 14 12 24 8 10 9 7 20 
4 1 0 6 2 3 48 39 43 49 44 45 46 42 41 40 47 19 21 23 26 29 28 5 31 30 34 32 33 35 36 37 38 27 25 22 16 17 18 15 13 11 14 12 24 8 10 9 7 20 
4 1 0 6 2 3 48 39 44 45 43 49 46 42 41 40 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 16 18 14 15 13 11 12 24 8 10 9 7 20 
4 1 0 6 2 3 48 45 44 39 43 49 46 42 41 40 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 16 18 15 13 11 14 12 24 8 10 9 7 20 
4 1 0 6 2 3 48 45 44 43 39 49 46 42 41 40 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 16 18 15 13 11 14 12 24 8 10 9 7 20 
1 0 6 2 3 48 43 39 45 44 49 46 41 40 42 47 4 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 16 18 15 13 11 14 12 24 8 10 9 7 20 
1 0 6 2 3 48 43 39 45 44 49 46 42 41 40 47 4 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 16 18 15 13 11 14 12 24 8 10 9 7 20 
1 0 6 2 3 48 39 45 43 44 49 46 42 41 40 47 4 19 21 23 26 29 28 5 31 30 32 34 36 37 33 35 38 27 25 22 17 16 18 15 13 11 14 12 24 8 10 9 7 20 
4 1 0 6 2 3 48 39 43 45 44 49 46 41 40 42 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 16 17 18 15 13 11 14 12 24 8 10 9 7 20 
6 2 3 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 16 18 15 13 11 14 12 24 8 10 9 7 20 48 39 43 45 44 49 46 42 41 40 47 4 1 0 
4 1 0 48 43 39 45 44 49 46 42 41 40 47 6 2 3 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 16 18 15 13 11 14 12 24 8 10 9 7 20 
4 1 0 6 2 3 48 39 45 43 44 49 46 42 41 40 47 19 21 23 26 29 28 5 31 32 30 34 37 36 38 35 33 27 25 22 17 16 18 15 13 11 14 12 24 8 10 9 7 20 
4 1 0 48 39 44 45 43 49 46 42 41 40 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 16 18 15 13 11 14 12 24 8 10 9 7 20 6 2 3 
6 2 3 19 21 23 26 29 28 5 31 32 30 34 36 37 38 33 35 27 25 22 17 16 18 15 13 11 14 12 24 8 10 9 7 20 4 1 0 48 39 49 45 43 44 46 42 41 40 47 
49 44 43 39 45 40 41 46 42 47 4 1 0 48 6 2 3 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 16 18 15 13 11 14 12 24 8 10 9 7 20 
4 1 0 48 6 2 3 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 16 18 15 13 11 14 12 24 8 10 9 7 20 49 44 43 39 45 40 41 46 42 47 
