89 91 94 62 32 27 26 28 30 29 61 66 70 93 95 92 90 79 80 60 67 13 46 58 74 22 20 17 18 48 21 19 55 65 68 97 10 14 15 11 87 78 72 77 52 54 71 35 38 41 43 40 37 39 42 34 36 53 4 44 1 5 6 7 45 2 0 3 99 69 81 51 98 56 85 86 8 9 96 73 12 16 59 64 82 63 50 75 84 83 49 33 31 25 88 47 23 24 76 57 
89 60 80 95 92 90 79 71 35 38 41 43 40 37 39 42 34 36 53 64 13 46 58 74 15 14 10 11 72 77 78 6 5 7 45 2 3 0 54 67 4 44 1 87 97 52 98 56 85 86 8 9 96 73 12 16 59 99 69 68 81 51 82 63 18 22 20 17 75 84 83 50 48 21 19 55 65 91 94 62 32 30 28 26 27 29 61 66 70 93 49 33 31 25 88 47 23 24 76 57 
64 13 46 58 74 15 14 10 11 72 77 78 6 5 7 45 2 3 0 54 67 60 80 95 71 35 38 41 43 40 37 39 36 34 42 53 92 90 79 44 4 1 87 97 52 98 56 85 86 8 9 96 73 12 16 59 99 69 89 68 81 51 82 63 18 22 20 17 75 84 83 50 48 21 19 55 65 91 94 62 32 30 28 26 27 29 61 66 70 93 49 33 31 25 88 47 23 24 76 57 
44 4 1 87 97 52 98 56 85 86 8 9 96 73 12 16 59 99 69 89 93 49 33 31 25 88 47 23 24 76 57 64 13 46 58 74 15 14 10 11 72 77 78 6 5 7 45 2 3 0 54 67 71 35 38 41 43 40 37 39 42 34 36 53 92 90 79 68 81 51 82 63 18 22 20 17 75 84 83 50 48 21 19 65 55 95 91 94 62 32 30 28 26 27 29 61 66 70 80 60 
89 71 35 38 41 43 39 37 40 80 93 95 53 42 34 36 92 90 79 64 13 46 58 74 15 14 10 11 72 77 78 6 5 7 45 2 3 0 54 67 91 94 62 32 27 26 28 30 29 75 50 83 84 49 33 31 25 88 47 23 24 76 57 82 63 61 66 70 60 87 52 98 56 85 86 8 9 96 73 12 16 59 99 69 44 4 1 97 68 81 51 22 20 17 18 48 21 19 55 65 
13 46 58 74 15 14 10 11 72 77 78 6 5 7 45 2 3 0 54 67 71 35 38 41 43 39 37 40 93 55 65 95 53 36 34 42 92 90 79 91 94 62 32 27 26 28 30 29 61 66 70 80 60 89 4 44 1 68 97 87 52 98 56 85 86 8 9 96 73 12 16 59 99 69 64 81 51 82 63 18 22 20 17 75 84 83 50 48 21 19 49 33 31 25 88 47 23 24 76 57 
91 94 62 32 27 26 28 30 29 61 66 70 80 60 89 63 82 51 74 22 20 17 18 75 84 83 50 48 21 19 55 65 95 53 42 36 34 92 90 79 64 58 13 46 15 14 10 11 72 77 78 6 5 7 45 2 3 0 54 67 71 35 38 41 43 39 37 40 93 49 33 31 25 88 47 23 24 76 57 44 4 1 68 81 97 87 52 98 56 85 86 8 9 96 73 12 16 59 99 69 
44 4 1 68 81 97 87 52 98 56 85 86 8 9 96 73 12 16 59 99 69 63 82 51 74 22 20 17 18 75 84 83 50 48 21 19 55 65 71 35 38 41 43 39 37 40 80 93 49 33 31 25 88 47 23 24 76 57 95 53 36 34 42 92 90 79 64 58 13 46 15 14 10 11 72 77 78 6 5 7 45 2 3 0 54 67 91 94 62 32 27 26 28 30 29 61 66 70 60 89 
64 13 46 58 74 22 20 17 18 75 50 83 84 49 33 31 25 88 47 23 24 76 57 71 35 38 41 43 39 37 40 93 95 53 42 36 34 92 90 79 63 82 51 98 87 52 8 86 85 56 21 48 19 55 65 9 96 73 12 16 59 99 69 91 94 62 32 27 26 28 30 29 61 66 70 80 60 89 44 4 1 97 68 81 10 14 15 11 72 77 78 6 5 7 45 2 3 0 54 67 
71 35 38 41 43 39 37 40 93 95 53 42 36 34 92 90 79 64 13 46 58 51 82 63 18 22 20 17 75 50 83 84 49 33 31 25 88 47 23 24 76 57 91 94 62 32 27 26 28 30 29 61 66 70 80 60 89 68 97 81 11 10 14 15 74 86 8 98 85 56 21 48 19 55 65 9 96 73 12 16 59 99 69 4 44 1 6 87 52 72 77 78 5 7 45 2 3 0 54 67 
