712.9 1261.0
713.2 1043.5
714.8 1031.5
714.9 1030.9
716.5 1018.9
718.0 975.4
719.6 951.1
721.2 939.1
725.3 931.8
727.1 921.5
728.4 804.9
729.5 792.3
732.0 761.4
733.1 725.1
738.9 707.9
739.7 703.9
740.5 695.9
740.8 691.3
743.4 667.7
746.0 641.1
747.2 522.8
748.8 510.8
750.5 499.1
751.6 498.5
755.2 493.9
755.4 489.6
755.7 486.5
756.8 481.9
757.1 477.3
758.7 475.3
761.0 459.9
762.1 455.3
762.9 433.3
764.7 428.7
765.4 428.0
768.9 367.6
769.0 319.1
770.1 314.5
770.6 307.1
771.5 303.7
771.6 292.5
772.3 291.8
772.7 287.9
773.4 287.2
775.2 281.8
775.9 271.3
777.0 266.7
777.7 266.0
780.6 263.1
782.5 250.1
785.8 246.8
786.5 246.1
786.9 235.7
789.6 231.2
798.6 219.0
800.8 162.8
801.6 162.1
805.9 120.4
806.6 119.7
810.6 93.8
811.3 93.1
814.0 90.4
817.0 84.2
820.4 72.2
821.1 71.5
822.8 69.8
824.1 69.3
827.1 56.3
827.8 55.6
831.7 50.9
833.2 48.4
833.3 38.3
834.0 37.6
836.9 34.7
837.6 34.0
839.1 32.5
839.3 32.3
841.3 30.9
844.1 28.4
844.5 27.1
844.7 26.9
845.2 26.4
845.5 26.1
847.6 21.1
850.6 12.1
853.5 11.5
856.0 6.4
856.7 5.7
857.7 4.0
858.6 1.7
861.3 0.0
