41 43 38 35 39 40 37 36 34 42 1 44 4 45 7 6 5 3 2 0 21 22 20 18 48 17 47 24 23 19 11 13 46 15 14 10 9 8 12 16 32 29 30 28 26 27 25 31 33 49 
41 43 38 37 35 39 42 40 36 34 1 44 4 45 7 6 5 3 2 0 21 22 20 18 48 17 47 24 23 19 32 29 30 28 26 27 25 31 33 49 11 13 46 15 14 10 9 8 12 16 
11 13 46 15 14 10 9 8 12 16 1 44 4 45 7 6 5 3 2 0 41 43 38 35 39 40 37 36 34 42 21 22 20 18 48 19 17 47 24 23 32 29 30 28 26 27 25 31 33 49 
1 44 4 7 6 5 45 3 2 0 41 43 38 37 35 39 42 40 36 34 11 13 46 15 14 10 9 8 12 16 32 29 30 28 26 27 25 31 33 49 21 22 20 18 48 19 17 47 24 23 
21 22 20 17 18 48 19 47 24 23 32 29 30 28 26 27 25 31 33 49 1 44 4 45 7 6 5 3 2 0 41 43 38 37 35 39 42 40 36 34 11 13 46 15 14 10 9 8 12 16 
11 13 46 15 14 10 9 8 12 16 1 44 4 45 7 6 5 3 2 0 41 43 38 35 39 40 37 36 34 42 22 20 18 21 19 48 17 47 24 23 32 29 30 28 26 27 25 31 33 49 
11 13 46 15 14 10 9 8 12 16 41 43 38 37 35 39 42 40 36 34 22 20 18 21 19 48 17 47 24 23 32 29 30 28 26 27 25 31 33 49 1 44 4 45 7 6 5 3 2 0 
11 13 46 15 14 10 9 8 12 16 41 43 38 37 35 39 42 40 36 34 1 44 4 45 7 6 5 3 2 0 22 20 18 48 21 19 17 47 24 23 32 29 30 28 26 27 25 31 33 49 
41 43 38 37 35 39 42 40 36 34 1 44 4 7 6 5 45 3 2 0 32 29 30 28 26 27 25 31 33 49 11 13 46 15 14 10 9 8 12 16 22 20 18 21 19 48 17 47 24 23 
1 44 4 45 7 6 5 3 2 0 41 43 38 37 35 39 42 40 36 34 21 22 20 48 18 17 47 24 23 19 32 29 27 26 30 28 25 31 33 49 11 13 46 15 14 10 9 8 12 16 
11 13 46 15 14 10 9 8 12 16 21 22 20 17 18 48 19 47 24 23 32 29 30 28 26 27 25 31 33 49 1 44 4 45 7 6 5 3 2 0 41 38 37 35 39 43 42 40 36 34 
32 29 30 28 26 27 25 31 33 49 1 44 4 45 7 6 5 3 2 0 11 13 46 15 14 10 9 8 12 16 22 20 18 21 19 48 17 47 24 23 41 38 37 35 39 43 42 40 36 34 
11 13 46 15 14 10 9 8 12 16 1 44 4 45 7 6 5 3 2 0 32 29 30 28 26 27 25 31 33 49 22 20 18 48 21 19 17 47 24 23 41 38 37 35 39 43 42 40 36 34 
11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 32 29 30 28 26 27 25 31 33 49 41 43 38 35 39 40 37 36 34 42 1 44 4 45 7 6 5 3 2 0 16 9 12 
11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 41 43 38 37 35 39 42 40 36 34 32 29 30 28 26 27 25 31 33 49 1 44 4 45 7 6 5 3 2 0 16 9 12 
32 29 30 28 26 27 25 31 33 49 41 43 38 37 35 39 42 40 36 34 1 44 4 45 7 6 5 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 48 19 21 17 47 24 23 
1 44 4 45 7 6 5 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 32 29 30 28 26 27 25 31 33 49 41 38 35 39 43 40 37 36 34 42 
1 44 4 45 7 6 5 3 2 0 16 9 12 32 29 30 28 26 27 25 31 33 49 11 13 46 15 14 10 8 22 20 18 48 21 19 17 47 24 23 41 38 35 39 43 40 37 36 34 42 
41 38 35 39 43 40 37 36 34 42 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 32 29 30 28 26 27 25 31 33 49 1 44 4 7 6 5 45 3 2 0 16 9 12 
11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 41 38 37 35 39 43 42 40 36 34 32 29 30 28 26 27 25 31 33 49 1 44 4 45 7 6 5 3 2 0 16 9 12 
41 38 37 35 39 43 42 40 36 34 1 44 4 45 7 6 5 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 48 19 21 17 47 24 23 32 29 30 28 26 27 25 31 33 49 
11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 32 29 30 28 26 27 25 31 33 49 41 38 35 39 37 40 43 42 34 36 1 44 4 45 7 6 5 3 2 0 16 9 12 
1 44 4 45 7 6 5 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 17 18 48 21 23 24 47 19 32 29 30 28 26 27 25 31 33 49 41 38 37 35 39 43 42 40 36 34 
32 29 30 28 26 27 25 31 33 49 1 44 4 45 7 6 5 3 2 0 16 9 12 41 38 35 39 37 40 43 42 36 34 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 
11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 32 29 27 26 30 28 25 31 33 49 41 43 38 37 35 39 42 40 36 34 1 44 4 45 7 6 5 3 2 0 16 9 12 
32 29 27 26 30 28 25 31 33 49 41 38 35 39 43 40 37 36 34 42 1 44 4 45 7 6 5 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 
1 44 4 45 7 6 5 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 41 38 37 35 39 43 42 40 36 34 32 29 27 26 30 28 25 31 33 49 
32 29 27 26 30 28 25 31 33 49 41 38 35 39 37 40 43 42 34 36 1 44 4 45 7 6 5 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 
1 44 4 45 7 6 5 3 2 0 16 9 12 41 38 35 39 37 40 43 42 34 36 32 29 27 26 30 28 25 31 33 49 11 13 46 15 14 10 8 22 20 18 48 19 21 17 47 24 23 
11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 1 44 4 45 7 6 5 3 2 0 16 9 12 32 27 26 28 30 29 25 31 33 49 41 38 37 35 39 43 42 40 36 34 
1 44 4 45 7 6 5 3 2 0 16 9 12 32 29 27 26 28 30 33 25 31 49 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 41 38 37 35 39 43 42 40 36 34 
32 29 27 26 28 30 33 25 31 49 1 44 4 45 7 6 5 3 2 0 16 9 12 41 38 37 35 39 43 42 40 36 34 11 13 46 15 14 10 8 22 20 18 48 19 21 17 47 24 23 
41 38 35 39 37 40 43 42 36 34 1 44 4 45 7 6 5 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 32 29 27 26 30 28 25 31 33 49 
1 44 4 45 7 6 5 3 2 0 16 9 12 41 38 37 35 39 43 42 40 36 34 11 13 46 15 14 10 8 22 20 17 18 48 19 21 23 24 47 32 29 27 26 28 30 33 25 31 49 
1 44 4 45 7 6 5 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 17 18 48 19 21 23 24 47 32 27 26 28 30 29 25 33 31 49 41 38 37 35 39 43 42 40 34 36 
11 13 46 15 14 10 9 8 12 16 1 44 4 43 41 38 37 35 39 40 5 6 7 45 3 2 0 42 34 36 32 29 27 26 30 28 25 31 33 49 22 20 18 48 21 19 17 47 24 23 
32 29 27 26 30 28 25 31 33 49 22 20 17 18 48 19 21 47 24 23 11 13 46 15 14 10 9 8 12 16 1 44 4 43 41 38 37 35 39 40 5 6 7 45 3 2 0 42 34 36 
32 29 27 26 28 30 33 25 31 49 11 13 46 15 14 10 9 8 12 16 21 22 20 18 48 19 17 47 24 23 1 44 4 41 38 37 35 39 43 40 5 6 7 45 3 2 0 42 34 36 
1 44 4 43 41 38 35 39 37 40 5 6 7 45 3 2 0 42 34 36 11 13 46 15 14 10 9 8 12 16 22 20 17 18 48 19 21 47 24 23 32 29 27 26 30 28 25 31 33 49 
1 44 4 43 41 38 35 39 37 40 5 6 7 45 3 2 0 42 34 36 22 20 17 18 48 21 19 47 24 23 32 29 27 26 30 28 25 31 33 49 11 13 46 15 14 10 9 8 12 16 
32 29 27 26 28 30 33 25 31 49 22 20 18 48 21 19 17 47 24 23 11 13 46 15 14 10 9 8 12 16 1 44 4 43 41 38 35 39 37 40 5 6 7 45 3 2 0 42 34 36 
22 20 17 18 48 19 21 47 24 23 32 29 27 26 28 30 33 25 31 49 11 13 46 15 14 10 9 8 12 16 1 44 4 43 41 38 35 39 37 40 5 6 7 45 3 2 0 42 34 36 
11 13 46 15 14 10 9 8 12 16 32 29 27 26 28 30 33 25 31 49 1 44 4 43 41 38 35 39 37 40 5 6 7 45 3 2 0 42 34 36 22 20 17 18 48 21 19 47 24 23 
22 20 18 48 19 21 17 47 24 23 11 13 46 14 15 10 9 8 12 16 1 44 4 41 38 37 35 39 43 40 5 6 7 45 3 2 0 42 34 36 32 29 27 26 28 30 33 25 31 49 
5 6 7 45 3 2 0 16 9 12 32 29 30 28 26 27 25 31 33 49 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 1 44 4 41 38 37 35 39 43 42 40 36 34 
1 44 4 41 38 35 39 43 40 37 36 34 42 6 5 7 45 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 48 21 19 17 47 24 23 32 29 30 28 26 27 25 31 33 49 
32 29 30 28 26 27 25 31 33 49 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 6 5 7 45 3 2 0 16 9 12 1 44 4 41 38 37 35 39 43 42 40 36 34 
5 6 7 45 3 2 0 16 9 12 1 44 4 41 38 35 39 43 40 37 36 34 42 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 32 29 27 26 30 28 25 31 33 49 
1 44 4 41 38 35 39 43 40 37 36 34 42 5 6 7 45 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 48 19 21 17 47 24 23 32 29 27 26 30 28 25 31 33 49 
1 44 4 43 41 38 35 39 40 37 36 34 42 6 5 7 45 3 2 0 16 9 12 32 29 27 26 30 28 25 31 33 49 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 
1 44 4 41 38 35 39 43 40 37 36 34 42 32 29 27 26 28 30 33 25 31 49 5 6 7 45 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 
11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 6 5 7 45 3 2 0 16 9 12 1 44 4 41 38 35 39 43 40 37 36 34 42 32 29 27 26 30 28 25 31 33 49 
11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 1 44 4 43 41 38 37 35 39 40 5 6 7 45 3 2 0 16 9 12 32 29 30 28 26 27 25 31 33 49 36 34 42 
11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 32 29 30 28 26 27 25 31 33 49 36 34 42 1 44 4 43 41 38 35 39 37 40 5 6 7 45 3 2 0 16 9 12 
11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 32 29 30 28 26 27 25 31 33 49 36 34 42 1 44 4 41 38 37 35 39 43 40 5 6 7 45 3 2 0 16 9 12 
32 29 27 26 28 30 25 31 33 49 36 34 42 1 44 4 43 41 38 37 35 39 40 5 6 7 45 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 
1 44 4 43 41 38 37 35 39 40 5 6 7 45 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 32 29 27 26 30 28 25 31 33 49 36 34 42 
1 44 4 43 41 38 37 35 39 40 5 6 7 45 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 48 19 21 17 47 24 23 32 29 27 26 30 28 25 31 33 49 36 34 42 
1 44 4 43 41 38 35 39 37 40 5 6 7 45 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 32 29 27 26 28 30 25 31 33 49 36 34 42 
1 44 4 43 41 38 35 39 37 40 5 6 7 45 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 48 19 21 17 47 24 23 32 29 27 26 28 30 25 31 33 49 36 34 42 
1 44 4 43 41 38 35 39 37 40 5 6 7 45 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 32 29 27 26 30 28 25 31 33 49 36 34 42 
32 29 27 26 30 28 25 31 33 49 36 34 42 11 13 46 15 14 10 8 22 20 18 48 21 19 17 47 24 23 1 44 4 43 41 38 35 39 37 40 5 6 7 45 3 2 0 16 9 12 
1 44 4 41 38 37 35 39 43 40 5 6 7 45 3 2 0 16 9 12 32 29 27 26 30 28 25 31 33 49 36 34 42 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 
1 44 4 41 38 37 35 39 43 40 5 6 7 45 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 48 19 21 17 47 24 23 32 29 27 26 30 28 25 31 33 49 36 34 42 
11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 1 44 4 43 41 38 35 39 37 40 5 6 7 45 3 2 0 16 9 12 32 27 26 28 30 29 25 31 33 49 36 34 42 
1 44 4 43 41 38 35 39 37 40 5 6 7 45 3 2 0 16 9 12 32 29 27 26 28 30 33 25 31 49 36 34 42 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 
11 13 46 15 14 10 8 22 20 18 48 19 21 17 47 24 23 1 44 4 43 41 38 35 39 37 40 5 6 7 45 3 2 0 16 9 12 32 29 27 26 28 30 33 25 31 49 36 34 42 
11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 32 29 27 26 28 30 33 25 31 49 36 34 42 1 44 4 41 38 37 35 39 43 40 5 6 7 45 3 2 0 16 9 12 
1 44 4 41 38 35 39 37 40 43 5 6 7 45 3 2 0 16 9 12 11 13 46 15 14 10 8 22 20 18 21 19 48 17 47 24 23 32 29 27 26 30 28 25 31 33 49 36 34 42 
32 29 30 28 26 27 25 31 33 49 47 24 23 1 44 4 43 41 38 37 35 39 40 5 6 7 45 3 2 0 42 34 36 11 13 46 15 14 10 8 22 20 17 18 48 19 21 12 16 9 
1 44 4 43 41 38 37 35 39 40 5 6 7 45 3 2 0 42 34 36 11 13 46 15 14 10 22 20 17 18 48 19 21 8 12 16 9 32 29 30 28 26 27 25 31 33 49 47 24 23 
1 44 4 43 41 38 35 39 37 40 5 6 7 45 3 2 0 42 34 36 11 13 46 15 14 10 8 22 20 17 18 48 19 21 12 16 9 32 29 30 28 26 27 25 31 33 49 47 24 23 
11 13 46 15 14 10 22 20 17 18 48 19 21 8 12 16 9 32 29 30 28 26 27 25 31 33 49 47 24 23 1 44 4 43 41 38 35 39 37 40 5 6 7 45 3 2 0 42 34 36 
32 29 30 28 26 27 25 31 33 49 47 24 23 1 44 4 41 38 37 35 39 43 40 5 6 7 45 3 2 0 42 34 36 11 13 46 15 14 10 22 20 17 18 48 19 21 8 12 16 9 
32 29 30 28 26 27 25 31 33 49 11 13 46 15 14 10 8 22 20 17 18 48 19 21 9 16 12 24 47 23 1 44 4 41 38 37 35 39 43 40 5 6 7 45 3 2 0 42 34 36 
32 29 30 28 26 27 25 31 33 49 47 24 23 11 13 46 15 14 10 22 20 17 18 48 19 21 8 12 16 9 1 44 4 41 38 35 39 37 40 43 5 6 7 45 3 2 0 42 34 36 
32 29 27 26 30 28 25 31 33 49 47 24 23 11 13 46 15 14 10 22 20 17 18 48 19 21 8 12 16 9 1 44 4 43 41 38 37 35 39 40 5 6 7 45 3 2 0 42 34 36 
11 13 46 15 14 10 22 20 17 18 48 19 21 8 12 16 9 32 29 27 26 28 30 25 31 33 49 47 24 23 1 44 4 43 41 38 35 39 37 40 5 6 7 45 3 2 0 42 34 36 
