697.6 1017.4
698.1 950.2
699.3 905.1
700.6 903.8
700.9 903.5
701.8 838.5
701.9 807.3
703.5 805.7
704.4 740.7
705.7 692.5
706.0 580.8
710.0 559.0
710.7 544.7
712.4 509.7
716.8 409.3
720.4 360.0
724.2 356.1
724.5 321.1
729.7 301.2
731.3 279.4
735.1 275.6
735.2 261.7
735.8 165.8
737.4 144.0
742.5 127.8
747.1 124.2
748.4 118.4
748.9 89.2
750.2 87.9
753.9 76.9
754.0 73.0
758.6 69.4
760.5 56.2
763.0 55.1
765.0 44.9
766.5 39.1
766.7 32.3
767.2 29.2
771.4 24.8
771.6 22.9
772.8 19.3
773.4 9.4
779.3 3.5
779.8 2.3
784.1 0.0
