32 29 26 27 25 28 30 31 33 49 11 13 46 15 14 10 8 9 12 16 41 38 35 43 39 37 40 36 34 42 1 44 4 2 0 7 6 5 45 3 18 22 20 47 17 48 21 19 24 23 
18 22 20 47 17 48 21 19 24 23 1 44 4 2 0 7 6 5 45 3 11 13 46 15 14 10 8 9 12 16 32 29 26 27 25 28 30 31 33 49 41 35 38 43 39 37 40 36 34 42 
1 44 4 2 0 7 6 5 45 3 18 22 20 47 17 48 21 19 24 23 11 13 46 15 14 10 8 9 12 16 32 29 26 27 25 28 30 33 31 49 41 35 38 43 39 37 40 36 34 42 
41 35 38 43 39 37 40 36 34 42 18 22 20 47 17 48 21 19 24 23 1 44 5 6 7 45 4 2 0 3 11 13 46 15 14 10 8 9 12 16 32 29 26 27 25 28 30 33 31 49 
41 38 35 43 39 37 40 36 34 42 22 20 17 18 48 21 19 47 24 23 1 44 4 2 0 7 6 5 45 3 11 13 46 15 14 10 8 9 12 16 32 29 26 27 25 28 30 33 31 49 
1 44 5 6 7 45 4 2 0 3 41 38 35 43 39 37 40 36 34 42 18 22 20 47 17 48 21 19 24 23 32 29 26 27 25 28 30 31 33 49 10 14 15 46 13 11 8 9 12 16 
10 14 15 46 13 11 8 9 12 16 32 27 26 28 30 29 25 31 33 49 41 38 35 43 39 37 40 36 34 42 1 44 4 2 0 7 6 5 45 3 18 22 20 47 17 48 21 19 24 23 
41 38 35 43 39 37 40 36 34 42 10 14 15 46 13 11 8 9 12 16 18 22 20 47 17 48 21 19 24 23 1 44 5 6 7 45 4 2 0 3 32 27 26 28 30 29 25 31 33 49 
1 44 5 6 7 45 4 2 0 3 10 14 15 46 13 11 8 9 12 16 18 22 20 47 17 48 21 19 24 23 32 26 28 30 33 29 27 25 31 49 41 38 35 43 39 37 40 36 34 42 
1 44 5 6 7 45 4 2 0 3 41 38 35 43 39 37 40 36 34 42 18 22 20 47 17 48 21 19 24 23 10 14 15 46 13 11 8 9 12 16 32 27 26 28 30 33 29 25 31 49 
41 38 35 43 39 37 40 36 34 42 32 27 26 28 30 33 29 25 31 49 1 44 5 6 7 45 4 2 0 3 10 14 15 46 13 11 8 9 12 16 18 22 20 17 47 48 21 19 24 23 
32 26 28 30 33 29 27 25 31 49 41 38 35 43 39 37 40 36 34 42 1 44 5 6 7 45 4 2 0 3 10 14 15 46 13 11 8 9 12 16 18 22 20 47 17 21 48 19 24 23 
10 14 15 46 13 11 8 9 12 16 1 44 5 6 7 45 4 2 0 3 41 38 35 43 39 37 40 42 36 34 32 27 26 28 30 33 29 25 31 49 18 22 20 47 17 48 21 19 24 23 
1 44 2 4 45 7 6 5 3 0 42 34 36 32 30 28 26 29 27 25 31 33 49 41 38 35 43 39 37 40 11 13 46 15 14 10 8 9 12 16 18 22 20 47 17 48 21 19 24 23 
18 22 20 47 17 48 21 19 24 23 32 27 26 28 30 29 25 31 33 49 11 13 46 15 14 10 8 9 12 16 41 38 35 43 39 37 40 1 44 2 4 45 7 6 5 3 0 42 34 36 
18 22 20 47 17 48 21 19 24 23 1 44 41 38 35 43 39 37 40 2 4 7 6 5 45 3 0 42 34 36 11 13 46 15 14 10 8 9 12 16 32 29 26 27 25 28 30 31 33 49 
18 22 20 47 17 48 21 19 24 23 1 44 41 38 35 43 39 37 40 2 4 7 6 5 45 3 0 42 34 36 32 29 26 27 25 28 30 33 31 49 11 13 46 15 14 10 8 9 12 16 
11 13 46 15 14 10 8 9 12 16 1 44 41 35 38 43 39 37 40 2 4 7 6 5 45 3 0 42 34 36 32 29 26 27 25 28 30 33 31 49 18 22 20 47 17 48 21 19 24 23 
11 13 46 15 14 10 8 9 12 16 32 29 26 27 25 28 30 33 31 49 1 44 41 35 38 43 39 37 40 2 4 7 6 5 45 3 0 42 34 36 18 22 20 17 47 48 21 19 24 23 
18 22 20 47 17 48 21 19 24 23 32 29 26 27 25 28 30 33 31 49 11 13 46 15 14 10 8 9 12 16 1 44 41 35 38 43 39 37 40 5 6 7 45 4 2 3 0 42 34 36 
22 20 17 18 48 21 19 47 24 23 1 44 41 38 35 43 39 37 40 2 4 7 6 5 45 3 0 42 34 36 11 13 46 15 14 10 8 9 12 16 32 29 26 27 25 28 30 33 31 49 
18 22 20 47 17 48 21 19 24 23 32 29 26 27 25 28 30 33 31 49 10 14 15 46 13 11 8 9 12 16 1 44 41 38 35 43 39 37 40 2 4 7 6 5 45 3 0 42 34 36 
32 29 26 27 25 28 30 33 31 49 1 44 41 35 38 43 39 37 40 2 4 7 6 5 45 3 0 42 34 36 10 14 15 46 13 11 8 9 12 16 18 22 20 47 17 48 21 19 24 23 
32 29 26 27 25 28 30 33 31 49 18 22 20 47 17 48 21 19 24 23 1 44 41 35 38 43 39 37 40 5 6 7 45 4 2 3 0 42 34 36 10 14 15 46 13 11 8 9 12 16 
10 14 15 46 13 11 8 9 12 16 32 26 28 30 33 29 27 25 31 49 18 22 20 47 17 48 21 19 24 23 1 44 41 35 38 43 39 37 40 2 4 7 6 5 45 3 0 42 34 36 
18 22 20 47 17 48 21 19 24 23 10 14 15 46 13 11 8 9 12 16 1 44 41 35 38 43 39 37 40 5 6 7 45 4 2 3 0 42 34 36 32 26 28 30 33 29 27 25 31 49 
10 14 15 46 13 11 8 9 12 16 1 44 41 35 38 43 39 37 40 5 6 7 45 4 2 3 0 42 34 36 18 22 20 47 17 48 21 19 24 23 32 27 26 28 30 33 29 25 31 49 
10 14 15 46 13 11 8 9 12 16 18 22 20 47 17 48 21 19 24 23 1 44 41 35 38 43 39 37 40 5 6 7 45 4 2 3 0 42 34 36 32 26 29 27 25 28 30 33 31 49 
18 22 20 47 17 21 19 48 24 23 1 44 41 35 38 43 39 37 40 5 6 7 45 4 2 3 0 42 34 36 32 29 26 28 30 27 25 33 31 49 10 14 15 46 13 11 8 9 12 16 
44 41 38 35 43 39 37 40 1 5 7 6 45 4 2 3 0 42 34 36 32 26 28 30 33 29 27 25 31 49 18 22 20 47 17 48 21 19 24 23 10 14 15 46 13 11 8 9 12 16 
1 44 41 35 38 43 39 37 40 0 7 6 5 45 4 2 3 42 34 36 22 20 17 18 21 19 48 47 24 23 32 29 26 27 25 28 30 33 31 49 10 14 15 46 13 11 8 9 12 16 
1 44 41 38 35 43 39 37 40 2 4 7 6 5 45 3 0 42 34 36 11 13 46 15 14 10 8 9 16 12 24 23 32 29 26 27 25 28 30 33 31 49 18 22 20 47 17 48 21 19 
18 22 20 47 17 48 21 19 32 29 26 27 25 28 30 33 31 49 11 13 46 15 14 10 8 9 16 12 24 23 1 44 41 35 38 43 39 37 40 2 4 7 6 5 45 3 0 42 34 36 
1 44 41 35 38 43 39 37 40 2 4 7 6 5 45 3 0 42 34 36 32 29 26 27 25 28 30 33 31 49 11 13 46 15 14 10 8 9 16 12 24 23 18 22 20 17 47 48 21 19 
32 29 26 27 25 28 30 33 31 49 18 22 20 47 17 48 21 19 11 13 46 15 14 10 8 9 16 12 24 23 1 44 41 35 38 43 39 37 40 5 6 7 45 4 2 3 0 42 34 36 
32 29 26 28 30 33 27 25 31 49 18 22 20 47 17 48 21 19 1 44 41 35 38 43 39 37 40 2 4 7 6 5 45 3 0 42 34 36 11 13 46 15 14 10 8 9 16 12 24 23 
11 13 46 15 14 10 8 9 16 12 24 23 18 22 20 17 47 48 21 19 1 44 41 35 38 43 39 37 40 5 6 7 45 4 2 3 0 42 34 36 32 29 26 27 25 28 30 33 31 49 
11 13 46 15 14 10 8 9 16 12 24 23 1 44 41 35 38 43 39 37 40 2 4 7 6 5 45 3 0 42 34 36 32 26 28 30 33 29 27 25 31 49 18 22 20 47 17 48 21 19 
32 27 26 28 30 33 29 25 31 49 18 22 20 47 17 48 21 19 1 44 41 35 38 43 39 37 40 2 4 7 6 5 45 3 0 42 34 36 11 13 46 15 14 10 8 9 16 12 24 23 
32 29 26 27 25 28 30 33 31 49 1 44 41 35 38 43 39 37 40 5 6 7 45 4 2 0 3 42 34 36 18 22 20 47 17 48 21 19 11 13 46 15 14 10 8 9 16 12 24 23 
32 29 26 28 30 27 25 31 33 49 18 22 20 47 17 48 21 19 1 44 41 38 35 43 39 37 40 2 4 7 6 5 45 3 0 42 34 36 10 14 15 46 13 11 8 9 16 12 24 23 
32 29 26 27 25 28 30 33 31 49 10 14 15 46 13 11 8 9 16 12 24 23 1 44 41 35 38 43 39 37 40 2 4 7 6 5 45 3 0 42 34 36 18 22 20 47 17 48 21 19 
