48 39 43 45 44 49 46 41 40 42 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 4 1 0 6 2 3 
48 39 43 45 44 49 46 42 41 40 47 3 2 6 0 1 4 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
48 39 43 45 44 49 42 46 41 40 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 3 2 6 0 1 4 
3 2 6 0 1 4 48 39 45 43 44 49 46 42 41 40 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 48 45 39 43 44 49 46 42 41 40 47 3 2 6 0 1 4 
48 39 43 45 44 49 46 47 42 41 40 3 2 6 0 1 4 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
48 39 43 45 44 49 46 42 47 41 40 3 2 6 0 1 4 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
48 39 43 45 49 44 46 47 42 41 40 3 2 6 0 1 4 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
3 2 6 0 1 4 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 48 39 45 43 44 49 46 47 42 41 40 
48 45 39 43 44 49 46 47 42 41 40 3 2 6 0 1 4 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
3 2 6 0 1 4 48 45 39 43 44 49 46 42 47 41 40 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
48 45 39 43 44 49 42 47 46 41 40 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 3 2 6 0 1 4 
48 45 39 43 49 44 42 47 46 41 40 3 2 6 0 1 4 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
48 45 39 43 49 46 44 47 42 41 40 3 2 6 0 1 4 19 21 23 26 29 28 5 32 31 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
48 47 42 45 39 43 44 49 46 41 40 4 1 0 6 2 3 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
19 21 23 26 29 28 5 31 32 30 34 37 36 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 3 2 6 0 1 4 48 42 47 46 45 39 43 44 49 41 40 
3 2 6 0 1 4 48 46 49 45 39 43 44 42 47 41 40 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
3 2 6 0 1 4 48 45 39 43 44 49 23 19 46 42 41 40 47 20 21 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 
47 42 45 39 43 44 49 46 41 40 48 3 2 6 0 1 4 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
48 3 2 6 0 1 4 45 39 43 44 49 46 42 41 40 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 48 3 2 6 0 1 4 45 39 43 44 49 46 42 41 40 47 
48 3 2 6 0 1 4 39 43 45 44 49 46 42 41 40 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
48 3 2 6 0 1 4 39 43 45 44 49 42 46 41 40 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
48 3 2 6 0 1 4 39 43 45 44 46 49 42 41 40 47 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
39 43 45 44 42 46 49 41 40 47 48 3 2 6 0 1 4 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
39 43 45 44 46 42 49 41 40 47 48 3 2 6 0 1 4 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
48 3 2 6 0 1 4 45 39 43 44 49 46 47 42 41 40 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 45 39 43 44 49 46 42 47 41 40 48 3 2 6 0 1 4 
48 3 2 6 0 1 4 39 43 45 44 49 46 47 42 41 40 19 21 23 26 29 28 5 31 32 30 34 36 37 38 35 33 27 25 22 17 18 15 13 11 14 16 12 24 8 10 9 7 20 
