684.8 1847.0
685.1 1831.1
685.5 1818.7
685.7 1818.3
685.9 1807.3
686.0 1801.4
686.4 1790.0
687.0 1789.5
687.2 1789.2
687.4 1778.1
688.2 1777.3
689.0 1776.5
689.2 1770.5
690.0 1769.7
691.1 1768.6
691.5 1768.2
691.9 1767.8
692.9 1767.7
693.1 1756.6
693.9 1755.8
694.9 1754.8
695.7 1754.0
695.9 1753.8
696.7 1753.0
696.8 1752.9
696.9 1752.8
697.2 1752.5
698.2 1751.5
699.4 1750.3
700.0 1749.7
700.5 1749.2
700.8 1748.9
702.2 1748.3
702.5 1747.2
704.4 1741.2
709.4 1740.3
712.9 1736.8
713.5 1422.6
713.8 1406.7
714.2 1394.3
714.3 1389.4
714.7 1377.0
715.7 1365.1
716.3 1354.0
717.3 1342.1
718.1 1341.3
718.6 1340.8
719.1 1334.5
720.1 1334.4
721.1 1322.5
723.2 1321.2
724.2 1315.2
724.4 1315.1
726.2 1303.2
729.7 1298.9
734.7 1293.9
742.0 1288.9
744.6 1199.4
745.6 1187.5
749.1 1165.5
751.2 1159.9
755.0 1140.3
768.0 1136.0
770.8 1052.6
771.1 1047.2
771.3 1035.3
771.6 1034.5
771.9 1024.2
772.6 1022.6
772.9 1012.3
774.2 1011.0
776.2 1009.0
776.7 1008.5
777.6 1007.6
778.7 997.5
790.5 997.0
790.7 992.2
794.4 988.5
798.7 975.8
801.0 895.0
802.4 889.4
802.7 879.1
809.2 872.6
810.9 870.1
814.1 867.7
817.8 855.6
821.8 849.2
827.7 839.1
830.5 836.3
831.2 770.9
832.7 769.6
833.0 759.3
833.2 757.1
836.0 756.9
837.4 752.4
838.8 743.1
839.3 742.3
840.7 738.6
841.7 736.2
842.6 732.3
843.4 720.3
848.0 696.5
848.5 680.6
850.3 673.0
852.3 661.0
854.5 660.3
855.2 658.9
857.1 657.4
860.1 654.7
860.3 653.5
861.9 642.0
862.5 636.4
862.8 626.1
867.1 621.8
877.3 618.0
878.8 605.6
881.9 601.1
885.8 567.7
890.5 517.9
893.0 514.4
893.3 504.1
894.6 502.8
896.6 500.8
897.5 499.4
898.4 499.0
898.9 490.1
902.1 487.1
904.3 481.6
904.7 475.3
908.6 448.7
910.4 447.4
912.3 439.3
914.9 431.7
919.6 428.7
921.2 423.2
924.0 409.4
927.8 408.1
929.3 405.4
929.5 404.8
929.8 394.6
930.3 392.4
931.0 384.7
931.8 370.7
933.2 366.2
934.6 356.9
936.0 352.4
940.4 342.1
940.9 339.9
941.8 337.6
942.3 335.4
948.6 308.1
954.9 291.1
955.2 290.1
956.9 288.4
961.2 285.8
962.7 285.7
962.9 284.1
964.4 284.0
965.1 283.3
970.7 277.9
972.8 234.3
973.1 233.5
975.6 231.0
977.4 229.2
980.9 227.8
983.3 226.7
984.4 225.0
984.9 224.5
986.9 223.3
988.7 219.3
990.2 210.2
990.7 208.0
991.2 183.9
991.5 179.7
991.8 178.9
994.6 176.1
995.8 175.4
996.1 174.6
998.0 173.2
998.3 172.4
1005.4 171.8
1007.6 171.4
1008.0 168.2
1012.0 163.7
1012.1 157.3
1012.3 152.5
1012.7 150.1
1017.0 145.8
1024.4 128.4
1025.7 127.9
1028.2 125.6
1029.5 124.3
1030.2 113.6
1030.7 111.4
1031.2 110.9
1033.5 108.6
1036.7 105.4
1042.2 96.5
1045.4 96.4
1046.8 93.8
1048.3 86.9
1048.8 84.7
1051.6 82.6
1052.1 82.1
1055.7 77.8
1057.0 74.3
1061.2 73.1
1061.7 70.9
1062.8 59.5
1063.3 57.3
1064.4 56.4
1064.9 45.9
1065.2 40.0
1065.5 39.2
1068.3 36.4
1068.7 36.0
1069.7 35.0
1072.9 31.8
1073.9 30.8
1074.9 29.8
1081.6 28.0
1085.7 16.2
1086.0 15.4
1086.1 13.8
1086.4 13.0
1110.2 7.6
1110.6 5.2
1111.7 4.3
1113.4 2.4
1113.8 0.0
