909.0 253.7
909.9 241.0
913.8 237.8
914.1 236.8
914.4 236.4
914.7 225.1
918.0 221.8
919.0 219.2
919.8 211.6
921.9 199.1
922.6 168.0
923.5 155.3
924.4 152.1
926.1 142.0
927.1 141.0
928.0 129.0
929.0 128.0
930.0 127.0
930.9 126.1
931.1 116.0
932.1 115.0
932.9 113.5
933.9 112.5
934.9 111.5
935.6 111.4
937.1 107.3
939.3 107.0
940.1 104.8
940.2 94.3
941.2 93.3
942.0 91.8
943.1 91.4
944.0 89.8
944.7 89.7
945.6 86.9
947.8 86.6
948.3 85.9
948.5 85.2
948.6 84.4
948.7 73.9
949.7 72.9
950.0 71.4
951.6 71.0
952.0 69.4
953.2 69.3
953.4 68.5
954.2 68.3
954.5 66.8
955.5 65.8
956.5 64.8
959.1 57.9
960.4 55.4
963.6 53.3
964.9 50.8
965.7 50.7
967.0 48.2
970.2 46.1
971.4 45.0
971.5 43.6
972.7 42.5
975.1 41.7
975.9 40.4
976.0 38.7
977.2 37.9
977.3 36.2
980.9 34.6
981.8 33.7
985.4 32.9
985.5 31.1
987.0 30.5
987.6 30.3
987.7 28.6
989.0 27.9
991.3 26.9
992.2 26.1
994.9 25.3
995.8 24.4
997.2 22.8
999.5 21.8
1000.8 21.2
1001.3 20.3
1003.1 19.3
1004.9 18.7
1006.7 17.7
1007.6 16.8
1011.2 16.0
1013.8 15.5
1014.2 14.8
1016.1 14.5
1017.3 14.0
1019.7 13.7
1022.0 10.4
1024.3 9.4
1026.1 7.9
1027.9 6.9
1031.5 6.1
1034.7 5.9
1038.0 5.1
1048.7 3.9
1052.3 3.1
1066.5 2.3
1071.6 1.8
1083.7 1.0
1098.6 0.8
1109.9 0.0
