0 2 44 4 7 6 5 45 3 1 19 17 47 20 22 21 48 18 24 23 38 35 34 36 41 42 43 39 37 40 49 11 13 14 10 8 9 12 15 16 46 32 26 29 31 27 25 28 30 33 
38 35 37 40 49 41 43 42 39 34 36 11 13 14 10 8 9 12 15 16 46 1 44 45 7 6 5 3 4 2 0 19 17 47 20 22 21 48 18 24 23 32 26 29 31 27 25 28 30 33 
19 17 47 20 22 21 48 18 24 23 41 43 42 39 34 36 11 13 14 10 8 9 12 15 16 46 38 35 37 40 49 32 26 29 31 27 25 28 30 33 0 2 44 4 7 6 5 45 3 1 
11 13 14 10 8 9 12 15 16 46 43 42 39 34 36 1 44 45 7 6 5 3 4 2 0 41 38 35 37 40 49 19 17 47 20 22 21 48 18 24 23 32 26 29 31 27 25 28 30 33 
1 44 45 7 6 5 3 4 2 0 11 13 14 10 8 9 12 15 16 46 41 43 42 39 36 34 38 35 37 40 49 19 17 47 20 22 21 48 18 24 23 32 26 29 31 27 25 28 30 33 
0 2 44 4 7 6 5 45 3 1 41 38 35 37 40 49 11 13 14 10 8 9 12 15 16 46 43 42 39 34 36 32 26 29 31 27 25 28 30 33 19 17 47 20 22 21 48 18 24 23 
11 13 14 10 8 9 12 15 16 46 0 2 44 4 7 6 5 45 3 1 32 26 29 31 27 25 28 30 33 19 17 47 20 22 21 48 18 24 23 38 35 37 40 49 41 43 42 39 36 34 
43 42 39 36 34 0 2 44 4 7 6 5 45 3 1 11 13 14 10 8 9 12 15 16 46 19 17 47 20 22 21 48 18 24 23 41 38 35 37 40 49 32 26 29 31 27 25 28 30 33 
41 38 35 37 40 49 19 17 47 20 22 21 48 18 24 23 43 42 39 36 34 11 10 14 15 8 9 12 16 46 13 1 44 45 7 6 5 3 4 2 0 32 26 29 31 27 25 28 30 33 
32 26 29 31 27 25 28 30 33 11 10 14 15 8 9 12 16 46 13 0 2 44 4 7 6 5 45 3 1 43 42 39 36 34 41 38 35 37 40 49 19 17 47 20 22 21 48 18 24 23 
