1	21197	179267	
2	21235	174548	
3	21253	173340	
4	21267	172419	
5	21381	167267	
6	21442	164785	
7	21695	156508	
8	21719	155816	
9	21802	153969	
10	21994	149933	
11	22204	145725	
12	22272	144339	
13	22395	142385	
14	22701	138411	
15	22996	135090	
16	23278	132061	
17	24265	122106	
18	24514	119668	
19	24765	117357	
20	24934	115809	
21	25320	112801	
22	25686	110090	
23	26257	106200	
24	26340	105642	
25	26697	103695	
26	27583	99375	
27	28312	96204	
28	28960	93526	
29	29390	91834	
30	29769	90538	
31	29959	89911	
32	30807	87159	
33	31937	83598	
34	33399	79333	
35	34312	76793	
36	35836	72694	
37	37018	69863	
38	38736	65877	
39	40142	62915	
40	40270	62673	
41	42069	59295	
42	42760	58104	
43	44301	55764	
44	44990	54767	
45	45820	53606	
46	46455	52724	
47	48361	50458	
48	49903	48844	
49	51051	47693	
50	52934	45872	
51	52996	45814	
52	53242	45593	
53	55943	43295	
54	57154	42349	
55	58794	41238	
56	61505	39416	
57	63094	38414	
58	64206	37730	
59	64925	37293	
60	66505	36406	
61	69696	34814	
62	70870	34242	
63	72560	33486	
64	73360	33142	
65	73914	32906	
66	78740	31260	
67	79757	30962	
68	83569	29917	
69	89090	28520	
70	93148	27530	
71	94990	27106	
72	99788	26029	
73	100494	25888	
74	100613	25869	
75	104062	25305	
76	104181	25286	
77	105083	25151	
78	105202	25132	
79	105953	25030	
80	107572	24826	
81	115890	23817	
82	118521	23519	
83	120877	23272	
84	124341	22917	
85	125678	22830	
86	127670	22718	
87	129539	22629	
88	136423	22317	
89	141049	22120	
90	141424	22111	
91	143669	22072	
92	146775	22044	
93	149921	22026	
