1	22075	169758	
2	22079	167586	
3	22089	163510	
4	22112	160021	
5	22394	151939	
6	22435	150870	
7	22455	150437	
8	22480	149937	
9	22750	144838	
10	22866	143187	
11	23298	137525	
12	23474	135329	
13	24037	129150	
14	24567	123487	
15	24747	121794	
16	24852	120895	
17	24855	120871	
18	25499	115909	
19	25681	114554	
20	25703	114399	
21	25946	112619	
22	26092	111572	
23	26261	110440	
24	26388	109709	
25	27337	104383	
26	27607	102884	
27	27933	101093	
28	28384	98747	
29	28399	98675	
30	28653	97439	
31	29777	92313	
32	30073	90979	
33	30169	90606	
34	31510	85448	
35	31921	83962	
36	32368	82491	
37	33110	80227	
38	34446	76211	
39	34841	75118	
40	35434	73503	
41	37138	69745	
42	39604	65173	
43	42750	60244	
44	44934	57100	
45	45092	56874	
46	48206	53266	
47	49308	52050	
48	49635	51697	
49	52626	48490	
50	52857	48260	
51	54134	47108	
52	54667	46641	
53	57200	44510	
54	57985	43874	
55	58646	43369	
56	60473	41987	
57	62014	40867	
58	64450	39312	
59	66202	38201	
60	66513	38007	
61	67044	37687	
62	68578	36785	
63	69714	36149	
64	69834	36084	
65	70632	35680	
66	72941	34670	
67	76212	33315	
68	77564	32847	
69	79266	32264	
70	79897	32050	
71	83570	30842	
72	86028	30065	
73	86582	29894	
74	88784	29267	
75	89106	29194	
76	92734	28393	
77	93985	28133	
78	101173	26813	
79	101981	26680	
80	104446	26304	
81	107306	25887	
82	114542	24929	
83	116186	24721	
84	118154	24485	
85	122058	24211	
86	126811	23894	
87	134087	23457	
88	135276	23392	
89	141383	23087	
90	149767	22692	
91	152381	22620	
92	153860	22581	
93	157267	22541	
94	164559	22519	
