1	23433	163087	
2	23439	159602	
3	23447	157301	
4	23477	152402	
5	23493	150097	
6	23531	147839	
7	23574	145779	
8	23591	145353	
9	23644	144240	
10	23832	140995	
11	23877	140374	
12	24628	130912	
13	24887	128308	
14	25247	124783	
15	25488	122569	
16	25800	119918	
17	26248	116196	
18	26457	114548	
19	26615	113329	
20	26732	112496	
21	27344	108343	
22	27543	107085	
23	28458	101460	
24	28555	100892	
25	28816	99528	
26	29779	94804	
27	30643	90673	
28	31105	88745	
29	32076	84753	
30	32110	84616	
31	33764	79321	
32	34532	77141	
33	35630	74103	
34	36834	71356	
35	38410	67916	
36	39114	66585	
37	40553	63906	
38	42397	60731	
39	43335	59223	
40	44160	57975	
41	44745	57174	
42	46149	55262	
43	46679	54636	
44	47636	53617	
45	50712	50532	
46	51273	49984	
47	51605	49665	
48	52823	48562	
49	54687	46926	
50	55999	45823	
51	56538	45379	
52	56969	45036	
53	58723	43664	
54	60753	42156	
55	61716	41531	
56	62145	41252	
57	67302	38057	
58	70729	36403	
59	72697	35479	
60	73267	35216	
61	74818	34568	
62	76511	33891	
63	77553	33478	
64	80869	32200	
65	84368	31092	
66	88508	29805	
67	89736	29445	
68	92867	28571	
69	93706	28347	
70	93989	28283	
71	99621	27022	
72	101137	26686	
73	102155	26488	
74	102830	26359	
75	107348	25654	
76	112105	24941	
77	112659	24856	
78	114615	24592	
79	123325	23739	
80	123356	23737	
81	125382	23577	
82	125413	23575	
83	130666	23212	
84	133705	23009	
85	133736	23007	
86	135661	22891	
87	135692	22889	
88	135989	22880	
89	139864	22782	
90	143246	22700	
91	147460	22611	
92	155050	22489	
93	157471	22457	
94	161536	22448	
95	161641	22447	
