1	21197	148951	
2	21214	145887	
3	21308	141198	
4	21399	138148	
5	21421	137404	
6	21461	136413	
7	21505	135387	
8	21752	130410	
9	21919	127799	
10	22161	124121	
11	22290	122422	
12	22801	115976	
13	22848	115424	
14	23209	111327	
15	23270	110685	
16	23594	107802	
17	23872	105546	
18	24370	101569	
19	24587	99950	
20	26045	91940	
21	27680	83703	
22	28653	79605	
23	28815	78978	
24	30099	74655	
25	30345	73872	
26	32791	66968	
27	33192	65945	
28	33637	64905	
29	33831	64503	
30	34024	64107	
31	34456	63232	
32	35491	61305	
33	35792	60759	
34	36888	59073	
35	39898	54558	
36	40596	53599	
37	42417	51144	
38	44464	48546	
39	45444	47362	
40	46106	46655	
41	48288	44509	
42	48551	44255	
43	49209	43683	
44	50153	42933	
45	50760	42470	
46	52211	41424	
47	55898	38989	
48	57647	37847	
49	58367	37385	
50	58535	37285	
51	58590	37258	
52	63983	34778	
53	67208	33514	
54	68488	33025	
55	69422	32679	
56	70544	32270	
57	74019	31038	
58	74522	30872	
59	77582	29935	
60	77952	29822	
61	79840	29307	
62	80298	29188	
63	84178	28212	
64	85847	27802	
65	92026	26326	
66	93685	26059	
67	97373	25533	
68	107787	24311	
69	110661	24000	
70	113441	23738	
71	115823	23523	
72	119612	23267	
73	122486	23105	
74	130554	22778	
75	131404	22748	
76	133832	22686	
77	137402	22600	
78	138082	22587	
79	140648	22541	
80	142600	22510	
81	147104	22450	
82	149551	22447	
