1	21197	166747	
2	21219	163336	
3	21233	162416	
4	21385	153241	
5	21482	149552	
6	21516	148390	
7	22169	131306	
8	22274	129167	
9	22296	128752	
10	22420	126866	
11	22499	126071	
12	23389	118489	
13	23669	116229	
14	24541	110113	
15	25809	102075	
16	25920	101383	
17	26384	98723	
18	26568	97912	
19	28304	90227	
20	28404	89790	
21	28800	88099	
22	29389	85800	
23	29816	84183	
24	30798	80665	
25	31132	79657	
26	33174	74045	
27	33455	73283	
28	34306	71471	
29	35720	68622	
30	36499	67102	
31	36680	66777	
32	37195	65893	
33	37599	65208	
34	40169	61214	
35	42042	58379	
36	43390	56646	
37	46026	53340	
38	47570	51599	
39	50341	48774	
40	51103	48003	
41	51997	47142	
42	52260	46891	
43	55281	44323	
44	55549	44125	
45	56028	43777	
46	57268	42883	
47	62239	39768	
48	64089	38631	
49	65283	37899	
50	67634	36568	
51	68349	36202	
52	69640	35590	
53	73209	33915	
54	74164	33484	
55	77816	31874	
56	79006	31414	
57	81328	30588	
58	83467	29880	
59	83835	29766	
60	89154	28284	
61	90187	28003	
62	91529	27699	
63	92177	27561	
64	92826	27431	
65	94376	27142	
66	96233	26818	
67	99631	26228	
68	101887	25853	
69	104505	25424	
70	107372	25018	
71	117435	23721	
72	120594	23473	
73	123574	23247	
74	125789	23096	
75	126150	23076	
76	132794	22765	
77	134228	22713	
78	138662	22590	
79	139520	22567	
80	143788	22462	
81	145362	22445	
82	149454	22432	
