52 39 25 94 91 97 98 93 5 61 87 6 17 71 38 22 66 54 53 3 24 1 14 56 86 96 12 32 64 70 65 19 31 69 58 4 60 15 84 36 95 30 29 50 8 80 2 67 23 79 26 51 68 75 49 0 27 11 28 78 77 33 34 76 20 72 74 21 40 55 73 57 41 13 43 37 85 42 99 90 92 82 44 81 7 83 16 59 88 62 10 63 48 45 47 46 35 18 89 9 
62 10 63 48 45 47 71 38 22 66 54 53 3 24 46 35 18 89 9 0 61 87 6 17 20 72 74 21 40 55 73 57 52 39 25 26 51 68 75 49 94 91 97 98 93 5 41 13 43 37 85 42 99 90 92 1 14 56 86 96 12 58 4 60 15 84 36 95 82 44 81 7 83 16 59 88 32 64 70 65 19 31 69 27 11 28 78 77 33 34 76 30 29 50 8 80 2 67 23 79 
52 39 25 61 87 6 17 26 51 68 75 49 62 10 63 48 45 47 1 14 56 86 42 99 90 92 46 35 18 89 9 0 32 64 70 65 19 31 69 82 44 81 7 83 95 94 91 97 98 93 5 58 4 60 15 84 36 96 12 41 13 43 37 85 16 59 88 30 29 50 8 80 2 67 23 79 20 72 74 21 40 55 73 57 71 38 22 66 54 53 3 24 27 11 28 78 77 33 34 76 
46 35 18 89 9 0 52 39 25 32 64 70 65 19 31 69 51 61 87 6 94 91 97 98 93 5 95 26 68 75 49 27 11 28 78 77 33 34 76 20 72 74 21 40 55 73 57 62 10 63 48 45 47 44 82 81 7 17 58 4 60 15 84 83 16 59 88 71 38 22 66 54 53 3 24 30 29 50 8 80 2 67 23 79 1 14 56 86 42 99 90 92 41 13 43 37 85 36 96 12 
71 38 22 66 54 53 3 24 52 39 25 30 61 87 6 7 82 44 81 17 5 32 64 70 65 19 31 69 20 72 74 21 40 55 73 57 46 35 18 48 45 47 62 63 10 89 9 0 27 11 28 78 77 33 34 76 26 29 50 8 80 2 67 23 79 51 68 75 49 41 13 43 37 42 36 99 90 92 94 91 97 15 85 83 16 59 88 1 14 56 86 96 12 58 4 60 84 98 93 95 
20 72 74 21 40 55 73 57 52 39 25 82 44 81 17 5 91 41 13 43 37 42 36 99 90 92 4 60 84 98 93 94 58 97 15 85 83 95 1 14 56 86 96 12 32 64 70 65 19 31 69 46 35 18 89 9 0 71 38 22 66 54 53 3 24 26 29 50 8 80 2 67 23 79 62 10 63 48 45 47 51 68 75 49 30 61 87 6 7 16 59 88 27 11 28 78 77 33 34 76 
62 63 10 89 9 46 35 18 48 45 47 20 72 74 21 40 55 73 57 32 64 70 65 19 31 69 52 39 25 1 14 56 86 42 99 90 92 51 61 87 6 30 29 50 8 80 49 0 44 82 81 7 17 41 13 43 37 85 36 96 12 27 11 28 77 33 34 76 94 91 97 98 93 5 95 58 4 60 15 84 83 16 59 88 71 38 22 66 54 53 3 24 26 68 75 78 2 67 23 79 
20 72 74 21 40 55 73 57 71 38 22 66 54 53 3 24 52 39 25 32 64 70 65 19 31 69 30 29 50 8 80 49 27 11 28 77 33 34 76 1 14 56 86 42 99 90 92 44 82 81 7 17 94 91 97 98 93 5 95 26 68 75 78 2 67 23 79 46 35 18 89 9 0 41 13 43 37 85 36 96 12 58 4 60 15 84 83 16 59 88 51 61 87 6 62 10 63 48 45 47 
52 39 25 32 64 70 8 65 19 0 30 61 87 6 7 46 35 18 48 45 47 51 68 75 49 26 29 50 80 77 33 34 76 1 14 56 86 96 95 12 82 44 81 17 5 27 11 28 78 2 67 23 79 62 63 10 89 9 31 69 94 58 97 15 85 83 16 59 88 91 41 13 43 37 42 36 99 90 92 4 60 84 98 93 71 38 22 66 54 53 3 24 20 72 74 21 40 55 73 57 
46 35 18 89 9 0 52 39 25 51 68 75 49 20 72 74 21 40 55 73 57 32 64 70 65 19 31 69 4 60 84 98 93 62 10 63 48 45 47 82 44 81 17 5 30 61 87 6 7 16 59 88 1 14 56 86 96 91 41 13 43 37 42 36 99 90 92 94 58 97 15 85 83 95 12 71 38 22 66 54 53 3 24 26 29 50 8 80 2 67 23 79 27 11 28 78 77 33 34 76 
44 82 81 7 17 58 4 60 98 93 5 95 71 38 22 66 54 53 3 24 52 39 25 62 63 10 89 9 46 35 18 48 45 47 51 61 87 6 32 64 70 65 19 31 69 26 68 75 78 2 67 23 79 30 29 50 8 80 49 0 41 13 37 85 83 16 59 88 27 11 28 77 33 34 76 20 72 74 21 40 55 73 57 94 91 97 43 15 84 36 96 12 1 14 56 86 42 99 90 92 
71 38 22 66 54 53 3 24 46 35 18 89 9 20 72 74 21 40 55 73 57 52 39 25 32 64 70 65 19 31 69 41 13 43 37 85 42 99 90 92 62 10 63 48 45 47 27 75 80 77 33 34 76 11 28 78 2 67 23 79 26 68 29 50 8 49 0 30 61 87 6 51 81 7 17 94 1 14 56 86 36 96 12 4 44 82 98 93 5 95 58 91 97 15 60 84 83 16 59 88 
51 61 87 6 71 38 22 66 54 53 3 24 32 64 70 65 19 31 69 20 72 74 21 40 55 73 57 1 14 56 86 36 96 12 58 4 60 15 84 83 16 59 88 52 39 25 62 63 10 89 9 41 13 43 37 85 42 99 90 92 94 91 97 98 93 5 26 68 75 78 2 67 23 79 27 11 28 77 33 34 76 30 29 50 8 80 49 0 44 82 81 7 17 95 46 35 18 48 45 47 
46 35 18 89 9 1 14 56 86 42 99 90 92 51 61 87 6 94 91 97 98 93 5 32 64 70 65 19 31 69 82 44 81 17 7 16 59 88 58 4 60 15 84 83 95 41 13 43 37 85 36 96 12 20 72 74 21 40 55 73 57 62 10 63 48 45 47 52 39 25 30 29 50 8 80 49 71 38 22 66 54 53 3 24 27 11 28 77 33 34 0 26 68 75 78 2 67 23 79 76 
62 10 63 48 45 47 51 61 87 6 52 39 25 1 14 56 86 36 96 12 94 91 97 98 93 5 30 29 50 8 80 49 32 64 70 65 19 31 69 46 35 18 89 9 82 44 81 17 7 16 59 88 26 68 75 78 2 67 23 79 76 27 11 28 77 33 34 0 41 13 43 37 85 42 99 90 92 58 4 60 15 84 83 95 71 38 22 66 54 53 3 24 20 72 74 21 40 55 73 57 
46 35 18 89 9 31 69 52 39 25 91 41 13 43 37 42 36 99 90 92 32 64 70 65 19 0 62 10 63 48 45 47 30 61 87 6 7 16 59 88 82 44 81 17 5 20 72 74 21 40 55 73 57 94 58 97 15 85 83 95 12 51 68 75 78 2 67 23 79 71 38 22 66 54 53 3 24 26 29 50 8 80 49 1 14 56 86 96 27 11 28 77 33 34 76 4 60 84 98 93 
82 44 81 17 5 52 39 25 62 63 10 89 9 31 69 32 64 70 8 65 19 0 51 68 29 50 49 1 14 56 86 96 91 41 13 43 37 42 36 99 90 92 4 60 84 98 93 94 58 97 15 85 83 95 12 30 61 87 6 7 16 59 88 20 72 74 21 40 55 73 57 71 38 22 66 54 53 3 24 27 11 28 78 2 67 23 79 46 35 18 48 45 47 26 75 80 77 33 34 76 
20 72 74 21 40 55 73 57 52 39 25 46 35 18 48 45 47 26 51 75 82 44 81 17 5 1 14 56 86 96 71 38 22 66 54 53 3 24 27 11 28 78 2 49 67 23 79 41 13 43 37 42 36 99 90 92 32 64 70 8 65 19 0 62 63 10 89 9 31 69 58 4 60 84 98 93 68 29 50 80 77 33 34 76 94 91 97 15 85 83 95 12 30 61 87 6 7 16 59 88 
26 29 50 8 80 49 0 52 39 25 20 72 74 21 40 55 73 57 62 63 10 89 9 71 38 22 66 54 53 3 24 27 11 28 77 33 34 76 51 68 75 78 2 67 23 79 4 60 84 98 93 82 44 81 17 5 58 41 13 43 37 42 36 99 90 92 46 35 18 48 16 59 88 1 14 56 86 96 12 30 61 87 6 7 45 47 94 91 97 15 85 83 95 32 64 70 65 19 31 69 
52 39 25 26 51 68 75 78 2 67 23 79 46 35 18 89 9 61 87 6 17 1 14 56 86 96 30 29 50 8 80 49 0 32 64 70 65 19 31 69 58 4 98 93 5 62 10 63 48 45 47 27 11 28 77 33 34 76 41 13 43 37 85 42 99 90 92 82 44 81 7 83 95 12 94 91 97 15 60 84 36 16 59 88 20 72 74 21 40 55 73 57 71 38 22 66 54 53 3 24 
20 72 74 21 40 55 73 57 52 39 25 46 35 18 89 9 94 91 97 98 93 5 58 4 15 84 60 83 95 96 12 44 82 81 7 17 32 64 70 65 19 31 69 30 29 50 8 80 49 0 51 61 87 6 62 10 63 48 45 47 27 11 28 77 33 34 76 26 68 75 78 2 67 23 79 71 38 22 66 54 53 3 24 41 13 43 37 85 42 99 90 92 1 14 56 86 36 16 59 88 
52 39 25 1 14 56 86 96 46 35 18 48 45 47 41 13 43 37 85 42 99 90 92 26 68 30 29 50 49 11 28 78 2 67 23 79 27 75 80 77 33 34 76 71 38 22 66 54 53 3 24 20 72 74 21 40 55 73 57 32 64 70 8 65 19 0 61 87 6 17 51 81 7 83 95 12 58 94 91 97 60 15 84 36 16 59 88 4 44 82 98 93 5 62 63 10 89 9 31 69 
52 39 25 20 72 74 21 40 55 73 57 71 38 22 66 54 53 3 24 62 63 10 89 9 31 69 46 35 18 48 45 47 58 94 91 97 60 15 84 36 16 59 88 32 64 70 8 65 19 0 1 14 56 86 96 41 13 43 37 85 42 99 90 92 61 87 6 17 51 81 7 83 95 12 4 44 82 98 93 5 26 68 30 29 50 49 11 28 77 33 34 76 27 75 80 78 2 67 23 79 
4 60 84 98 93 94 58 97 15 85 83 95 12 52 39 25 82 44 81 17 5 46 35 18 89 9 31 69 1 14 56 86 96 91 41 13 43 37 42 36 99 90 92 20 72 74 21 40 55 73 57 62 10 63 48 16 59 88 51 68 29 50 49 32 64 70 8 65 19 0 30 61 87 6 7 45 47 71 38 22 66 54 53 3 24 27 11 28 77 33 34 76 26 75 80 78 2 67 23 79 
