1044.0 323.6
1044.7 314.4
1045.1 311.5
1045.7 295.2
1046.4 286.0
1046.8 283.1
1047.7 282.1
1047.9 282.0
1049.9 278.0
1050.3 275.1
1051.2 274.1
1051.4 274.0
1051.6 271.9
1052.0 269.0
1052.9 268.0
1053.1 267.9
1054.9 266.9
1056.7 266.0
1057.3 264.8
1058.0 264.4
1058.2 262.8
1058.4 262.7
1058.5 254.1
1059.0 243.0
1059.7 233.8
1060.1 230.9
1061.0 229.9
1061.2 229.8
1064.4 226.6
1065.5 225.5
1066.8 223.9
1067.3 212.8
1068.0 203.6
1068.4 200.7
1069.3 199.7
1071.4 197.7
1071.6 197.5
1072.7 196.4
1073.6 195.4
1074.1 195.0
1075.1 194.0
1075.7 193.4
1075.9 193.2
1076.6 192.4
1079.1 190.0
1079.2 189.9
1079.3 188.2
1080.2 187.2
1081.9 186.8
1082.5 186.6
1084.9 183.8
1086.0 181.5
1088.1 181.2
1089.0 176.2
1089.8 175.1
1090.1 166.1
1091.2 164.0
1092.1 163.0
1094.2 161.0
1095.1 160.0
1095.5 159.7
1096.8 159.4
1096.9 158.3
1097.8 157.3
1098.5 156.7
1098.7 156.5
1099.6 155.5
1100.9 155.3
1101.0 153.6
1102.0 153.2
1102.1 151.5
1103.0 150.5
1105.1 148.5
1106.9 147.0
1108.6 142.4
1111.6 139.4
1115.3 135.7
1116.1 134.9
1119.2 134.3
1120.4 130.7
1121.2 129.5
1123.4 127.7
1124.2 126.5
1128.3 126.3
1129.0 114.8
1129.7 110.3
1132.7 107.3
1135.4 104.6
1136.4 103.6
1137.2 102.8
1138.4 101.6
1142.9 97.1
1146.5 95.2
1147.7 93.3
1148.1 91.8
1150.2 90.1
1151.1 88.8
1153.2 87.1
1153.8 86.1
1154.8 85.1
1155.3 84.7
1155.6 84.3
1156.8 83.1
1157.0 83.0
1157.7 82.6
1157.8 82.4
1158.6 81.6
1158.9 81.4
1159.8 80.4
1160.5 79.4
1161.0 79.0
1161.3 78.6
1162.0 78.0
1163.5 76.7
1164.0 76.0
1164.3 75.9
1167.2 73.7
1167.7 72.3
1167.9 72.0
1168.5 71.5
1169.7 70.2
1170.9 69.0
1173.6 68.0
1173.7 66.2
1174.6 65.3
1175.4 64.5
1176.7 63.2
1179.4 60.5
1180.4 59.5
1181.2 58.7
1181.8 58.4
1182.4 57.5
1186.1 53.8
1186.9 53.0
1192.7 51.4
1193.9 51.3
1195.4 48.7
1196.4 47.7
1197.2 46.9
1198.4 45.7
1200.9 45.6
1201.7 44.8
1202.0 43.7
1202.1 42.0
1202.9 41.2
1205.2 41.0
1205.4 40.0
1206.2 39.2
1208.9 37.3
1209.7 36.5
1213.8 35.3
1214.6 34.5
1222.9 32.9
1227.8 30.9
1228.6 30.1
1234.6 30.0
1239.2 27.5
1241.4 25.3
1246.3 23.3
1255.4 20.9
1260.3 18.9
1271.1 18.5
1271.6 17.9
1274.4 17.2
1277.8 15.1
1282.5 13.9
1283.0 13.3
1288.4 12.8
1296.5 9.5
1297.0 8.9
1310.6 7.8
1311.1 7.2
1314.0 5.7
1314.5 5.1
1324.6 3.4
1325.1 2.8
1341.1 2.3
1348.2 1.3
1351.7 0.0
